"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
405,0.03,538532.58,9735200.93,0,0.03
406,0.03,548532.58,9735200.93,0,0.06
165,0.09,438532.58,9785200.93,7.21,0.15
354,0.03,488532.58,9745200.93,8.46,0.19
213,0.1,458532.58,9775200.93,9.09,0.28
725,0,518532.58,9665200.93,9.38,0.28
211,0.07,438532.58,9775200.93,10.38,0.36
398,0.03,468532.58,9735200.93,11.59,0.38
212,0.08,448532.58,9775200.93,12.37,0.46
546,0.01,568532.58,9705200.93,18.75,0.47
214,0.05,468532.58,9775200.93,22.36,0.52
260,0.04,468532.58,9765200.93,23.83,0.56
258,0.04,448532.58,9765200.93,24.38,0.6
118,0.03,428532.58,9795200.93,25.78,0.63
307,0.04,478532.58,9755200.93,28.82,0.66
119,0.09,438532.58,9795200.93,30.86,0.75
164,0.05,428532.58,9785200.93,31.25,0.81
444,0.02,468532.58,9725200.93,31.87,0.83
166,0.09,448532.58,9785200.93,35.03,0.92
73,0.06,438532.58,9805200.93,35.94,0.98
259,0.06,458532.58,9765200.93,36.41,1.04
490,0.01,468532.58,9715200.93,43.99,1.05
403,0.01,518532.58,9735200.93,45.31,1.06
116,0,408532.58,9795200.93,45.93,1.06
355,0,498532.58,9745200.93,46.54,1.06
452,0,548532.58,9725200.93,47.16,1.06
634,0,528532.58,9685200.93,47.77,1.06
673,0,458532.58,9675200.93,48.38,1.06
676,0,488532.58,9675200.93,49,1.06
678,0,508532.58,9675200.93,49.61,1.06
717,0,438532.58,9665200.93,50.23,1.06
721,0,478532.58,9665200.93,50.84,1.06
769,0,498532.58,9655200.93,51.46,1.06
772,0,528532.58,9655200.93,52.07,1.06
918,0,608532.58,9625200.93,52.69,1.06
587,0,518532.58,9695200.93,53.3,1.06
680,0,528532.58,9675200.93,53.92,1.06
962,0,588532.58,9615200.93,54.53,1.06
449,0,518532.58,9725200.93,55.14,1.06
495,0,518532.58,9715200.93,55.76,1.06
1009,0,598532.58,9605200.93,56.37,1.06
1140,0,528532.58,9575200.93,56.99,1.06
71,0,418532.58,9805200.93,57.6,1.06
734,0,608532.58,9665200.93,58.22,1.06
496,0,528532.58,9715200.93,58.83,1.06
628,0,468532.58,9685200.93,59.45,1.06
674,0,468532.58,9675200.93,60.06,1.06
679,0,518532.58,9675200.93,60.67,1.06
873,0,618532.58,9635200.93,61.29,1.06
768,0,488532.58,9655200.93,61.9,1.06
963,0,598532.58,9615200.93,62.52,1.06
27,0,438532.58,9815200.93,63.13,1.06
675,0,478532.58,9675200.93,63.75,1.06
26,0,428532.58,9815200.93,64.36,1.06
689,0,618532.58,9675200.93,64.98,1.06
781,0,618532.58,9655200.93,65.59,1.06
724,0,508532.58,9665200.93,66.2,1.06
770,0,508532.58,9655200.93,66.82,1.06
687,0,598532.58,9675200.93,67.43,1.06
1008,0,588532.58,9605200.93,68.05,1.06
771,0,518532.58,9655200.93,68.66,1.06
686,0,588532.58,9675200.93,69.28,1.06
447,0,498532.58,9725200.93,69.89,1.06
117,0,418532.58,9795200.93,70.51,1.06
489,0,458532.58,9715200.93,71.12,1.06
916,0,588532.58,9625200.93,71.73,1.06
827,0,618532.58,9645200.93,72.35,1.06
872,0,608532.58,9635200.93,72.96,1.06
262,0,488532.58,9765200.93,73.58,1.06
640,0,588532.58,9685200.93,74.19,1.06
168,0,468532.58,9785200.93,74.81,1.06
443,0,458532.58,9725200.93,75.42,1.06
163,0,418532.58,9785200.93,76.04,1.07
28,0,448532.58,9815200.93,76.65,1.07
917,0,598532.58,9625200.93,77.26,1.07
261,0,478532.58,9765200.93,77.88,1.07
351,0,458532.58,9745200.93,78.49,1.07
401,0,498532.58,9735200.93,79.11,1.07
121,0,458532.58,9795200.93,79.72,1.07
735,0,618532.58,9665200.93,80.34,1.08
688,0,608532.58,9675200.93,80.95,1.08
547,0,578532.58,9705200.93,81.57,1.08
400,0,488532.58,9735200.93,82.18,1.08
306,0,468532.58,9755200.93,82.79,1.08
396,0,448532.58,9735200.93,83.41,1.09
442,0,448532.58,9725200.93,84.02,1.09
257,0,438532.58,9765200.93,84.64,1.09
448,0,508532.58,9725200.93,85.25,1.1
303,0,438532.58,9755200.93,85.87,1.1
453,0,558532.58,9725200.93,86.48,1.1
357,0,518532.58,9745200.93,87.1,1.11
72,0,428532.58,9805200.93,87.71,1.11
399,0,478532.58,9735200.93,88.33,1.12
358,0.01,528532.58,9745200.93,88.94,1.12
548,0.01,588532.58,9705200.93,89.55,1.13
594,0.01,588532.58,9695200.93,90.17,1.13
210,0.01,428532.58,9775200.93,90.78,1.14
304,0.01,448532.58,9755200.93,91.4,1.15
404,0.01,528532.58,9735200.93,92.01,1.16
308,0.01,488532.58,9755200.93,92.63,1.17
500,0.01,568532.58,9715200.93,93.24,1.19
353,0.02,478532.58,9745200.93,93.86,1.2
352,0.02,468532.58,9745200.93,94.47,1.23
120,0.02,448532.58,9795200.93,95.08,1.25
408,0.02,568532.58,9735200.93,95.7,1.27
397,0.03,458532.58,9735200.93,96.31,1.3
74,0.03,448532.58,9805200.93,96.93,1.34
454,0.03,568532.58,9725200.93,97.54,1.37
167,0.04,458532.58,9785200.93,98.16,1.41
407,0.05,558532.58,9735200.93,98.77,1.46
402,0.05,508532.58,9735200.93,99.39,1.51
402,100,508532.58,9735200.93,100,1.51
