"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
553,0.07,178532.58,9695200.93,0,0.07
554,0.11,188532.58,9695200.93,0,0.18
555,0.09,198532.58,9695200.93,0,0.27
600,0.12,188532.58,9685200.93,0,0.39
601,0.12,198532.58,9685200.93,0,0.5
602,0.11,208532.58,9685200.93,0,0.62
603,0.11,218532.58,9685200.93,0,0.73
604,0.07,228532.58,9685200.93,0,0.8
647,0.12,198532.58,9675200.93,0,0.91
648,0.12,208532.58,9675200.93,0,1.03
649,0.11,218532.58,9675200.93,0,1.14
650,0.07,228532.58,9675200.93,0,1.21
693,0.08,198532.58,9665200.93,0,1.29
694,0.09,208532.58,9665200.93,0,1.38
695,0.11,218532.58,9665200.93,0,1.49
696,0.11,228532.58,9665200.93,0,1.6
742,0.11,228532.58,9655200.93,0,1.72
788,0.12,228532.58,9645200.93,0,1.83
835,0.1,238532.58,9635200.93,0,1.94
1207,0.05,278532.58,9555200.93,0,1.99
1208,0.07,288532.58,9555200.93,0,2.06
1349,0.07,318532.58,9525200.93,0,2.14
1350,0.1,328532.58,9525200.93,0,2.23
1352,0.1,348532.58,9525200.93,0,2.33
1397,0.09,338532.58,9515200.93,2.08,2.42
1117,0.07,298532.58,9575200.93,2.59,2.48
1118,0.07,308532.58,9575200.93,3.59,2.55
743,0.09,238532.58,9655200.93,4.08,2.65
697,0.08,238532.58,9665200.93,4.17,2.72
1301,0.07,298532.58,9535200.93,5,2.79
1303,0.07,318532.58,9535200.93,5.1,2.86
1302,0.08,308532.58,9535200.93,5.82,2.93
1168,0.03,348532.58,9565200.93,9.7,2.97
1587,0.02,398532.58,9475200.93,12.62,2.99
1119,0.04,318532.58,9575200.93,13.49,3.03
1306,0.06,348532.58,9535200.93,16.06,3.08
1633,0.01,398532.58,9465200.93,16.95,3.1
1300,0.01,288532.58,9535200.93,18.12,3.1
1355,0.03,378532.58,9525200.93,18.96,3.13
1214,0.03,348532.58,9555200.93,20.66,3.16
1308,0.03,368532.58,9535200.93,21.68,3.2
1586,0.01,388532.58,9475200.93,25,3.21
1492,0.01,368532.58,9495200.93,26.56,3.21
1259,0.05,338532.58,9545200.93,28.29,3.26
1260,0.01,348532.58,9545200.93,31.09,3.27
789,0.08,238532.58,9645200.93,32.66,3.35
1448,0.01,388532.58,9505200.93,37.5,3.35
1634,0.01,408532.58,9465200.93,47.02,3.36
1114,0,268532.58,9575200.93,47.49,3.36
1536,0,348532.58,9485200.93,47.96,3.36
940,0,368532.58,9615200.93,48.43,3.36
1166,0,328532.58,9565200.93,48.9,3.36
1167,0,338532.58,9565200.93,49.37,3.36
652,0,248532.58,9675200.93,49.84,3.36
1205,0,258532.58,9555200.93,50.31,3.36
1265,0,398532.58,9545200.93,50.77,3.36
1347,0,298532.58,9525200.93,51.24,3.36
513,0,238532.58,9705200.93,51.71,3.36
1065,0,238532.58,9585200.93,52.18,3.36
1069,0,278532.58,9585200.93,52.65,3.37
1401,0,378532.58,9515200.93,53.12,3.37
1631,0,378532.58,9465200.93,53.59,3.37
1346,0,288532.58,9525200.93,54.06,3.37
1447,0,378532.58,9505200.93,54.52,3.37
937,0,338532.58,9615200.93,54.99,3.37
1264,0,388532.58,9545200.93,55.46,3.37
1310,0,388532.58,9535200.93,55.93,3.37
1493,0,378532.58,9495200.93,56.4,3.37
1590,0,428532.58,9475200.93,56.87,3.37
1215,0,358532.58,9555200.93,57.34,3.37
1635,0,418532.58,9465200.93,57.81,3.37
1445,0,358532.58,9505200.93,58.28,3.37
1356,0,388532.58,9525200.93,58.74,3.37
881,0,238532.58,9625200.93,59.21,3.37
1254,0,288532.58,9545200.93,59.68,3.37
1632,0,388532.58,9465200.93,60.15,3.37
1299,0,278532.58,9535200.93,60.62,3.37
1169,0,358532.58,9565200.93,61.09,3.37
1261,0,358532.58,9545200.93,61.56,3.38
1158,0,248532.58,9565200.93,62.03,3.38
1024,0,288532.58,9595200.93,62.49,3.38
983,0,338532.58,9605200.93,62.96,3.38
1112,0,248532.58,9575200.93,63.43,3.38
1163,0,298532.58,9565200.93,63.9,3.38
1111,0,238532.58,9575200.93,64.37,3.38
1159,0,258532.58,9565200.93,64.84,3.38
1120,0,328532.58,9575200.93,65.31,3.39
1354,0,368532.58,9525200.93,65.78,3.39
1071,0,298532.58,9585200.93,66.25,3.39
1255,0,298532.58,9545200.93,66.71,3.39
1253,0,278532.58,9545200.93,67.18,3.39
1443,0,338532.58,9505200.93,67.65,3.4
833,0,218532.58,9635200.93,68.12,3.4
1162,0,288532.58,9565200.93,68.59,3.4
1584,0,368532.58,9475200.93,69.06,3.4
511,0,218532.58,9705200.93,69.53,3.41
1213,0,338532.58,9555200.93,70,3.41
1491,0,358532.58,9495200.93,70.46,3.41
1399,0,358532.58,9515200.93,70.93,3.41
1636,0,428532.58,9465200.93,71.4,3.42
692,0,188532.58,9665200.93,71.87,3.42
1488,0,328532.58,9495200.93,72.34,3.43
1538,0,368532.58,9485200.93,72.81,3.43
1630,0,368532.58,9465200.93,73.28,3.43
977,0,278532.58,9605200.93,73.75,3.44
1537,0,358532.58,9485200.93,74.22,3.44
1540,0.01,388532.58,9485200.93,74.68,3.45
1252,0.01,268532.58,9545200.93,75.15,3.45
1541,0.01,398532.58,9485200.93,75.62,3.46
1490,0.01,348532.58,9495200.93,76.09,3.46
651,0.01,238532.58,9675200.93,76.56,3.47
1588,0.01,408532.58,9475200.93,77.03,3.48
1070,0.01,288532.58,9585200.93,77.5,3.48
1116,0.01,288532.58,9575200.93,77.97,3.49
1257,0.01,318532.58,9545200.93,78.43,3.5
1402,0.01,388532.58,9515200.93,78.9,3.51
1256,0.01,308532.58,9545200.93,79.37,3.51
1585,0.01,378532.58,9475200.93,79.84,3.52
1353,0.01,358532.58,9525200.93,80.31,3.53
1583,0.01,358532.58,9475200.93,80.78,3.54
512,0.01,228532.58,9705200.93,81.25,3.55
557,0.01,218532.58,9695200.93,81.72,3.56
1539,0.01,378532.58,9485200.93,82.18,3.57
1165,0.01,318532.58,9565200.93,82.65,3.58
1206,0.01,268532.58,9555200.93,83.12,3.59
1348,0.01,308532.58,9525200.93,83.59,3.6
1307,0.01,358532.58,9535200.93,84.06,3.62
1442,0.01,328532.58,9505200.93,84.53,3.63
1209,0.01,298532.58,9555200.93,85,3.64
1441,0.01,318532.58,9505200.93,85.47,3.65
1164,0.01,308532.58,9565200.93,85.94,3.67
508,0.01,188532.58,9705200.93,86.4,3.68
1022,0.01,268532.58,9595200.93,86.87,3.69
1395,0.01,318532.58,9515200.93,87.34,3.71
975,0.02,258532.58,9605200.93,87.81,3.72
1444,0.02,348532.58,9505200.93,88.28,3.74
744,0.02,248532.58,9655200.93,88.75,3.75
1305,0.02,338532.58,9535200.93,89.22,3.77
1161,0.02,278532.58,9565200.93,89.69,3.79
558,0.02,228532.58,9695200.93,90.15,3.8
510,0.02,208532.58,9705200.93,90.62,3.82
1160,0.02,268532.58,9565200.93,91.09,3.84
698,0.02,248532.58,9665200.93,91.56,3.86
790,0.02,248532.58,9645200.93,92.03,3.88
836,0.02,248532.58,9635200.93,92.5,3.9
1258,0.02,328532.58,9545200.93,92.97,3.92
787,0.02,218532.58,9645200.93,93.44,3.94
1489,0.02,338532.58,9495200.93,93.91,3.97
976,0.02,268532.58,9605200.93,94.37,3.99
556,0.03,208532.58,9695200.93,94.84,4.02
741,0.04,218532.58,9655200.93,95.31,4.06
599,0.04,178532.58,9685200.93,95.78,4.1
1309,0.05,378532.58,9535200.93,96.25,4.15
646,0.05,188532.58,9675200.93,96.72,4.19
1398,0.05,348532.58,9515200.93,97.19,4.24
1351,0.05,338532.58,9525200.93,97.66,4.29
509,0.05,198532.58,9705200.93,98.12,4.34
1396,0.05,328532.58,9515200.93,98.59,4.4
1304,0.06,328532.58,9535200.93,99.06,4.46
834,0.06,228532.58,9635200.93,99.53,4.52
834,100,228532.58,9635200.93,100,4.52
