"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
207,0,398532.58,9775200.93,8.33,0
953,0.01,498532.58,9615200.93,8.93,0.01
820,0.01,548532.58,9645200.93,9.57,0.02
863,0.02,518532.58,9635200.93,10.05,0.04
113,0,378532.58,9795200.93,12.5,0.04
772,0,528532.58,9655200.93,12.5,0.04
71,0.06,418532.58,9805200.93,17.63,0.1
114,0,388532.58,9795200.93,18.12,0.1
402,0.01,508532.58,9735200.93,18.25,0.11
118,0.03,428532.58,9795200.93,19.13,0.13
69,0,398532.58,9805200.93,19.2,0.14
909,0.01,518532.58,9625200.93,21.47,0.15
545,0,558532.58,9705200.93,23.15,0.15
115,0,398532.58,9795200.93,26.45,0.15
400,0.01,488532.58,9735200.93,26.52,0.16
728,0.02,548532.58,9665200.93,26.95,0.18
546,0.01,568532.58,9705200.93,27.43,0.19
117,0.04,418532.58,9795200.93,29.12,0.23
866,0.01,548532.58,9635200.93,29.13,0.23
729,0,558532.58,9665200.93,31.25,0.23
580,0,448532.58,9695200.93,40.23,0.23
933,0,298532.58,9615200.93,49.22,0.24
253,0,398532.58,9765200.93,69.27,0.24
244,0,308532.58,9765200.93,69.51,0.24
306,0,468532.58,9755200.93,69.74,0.24
333,0,278532.58,9745200.93,69.97,0.24
468,0,248532.58,9715200.93,70.21,0.24
530,0,408532.58,9705200.93,70.44,0.24
535,0,458532.58,9705200.93,70.68,0.24
577,0,418532.58,9695200.93,70.91,0.24
582,0,468532.58,9695200.93,71.15,0.24
711,0,378532.58,9665200.93,71.38,0.24
886,0,288532.58,9625200.93,71.62,0.24
957,0,538532.58,9615200.93,71.85,0.24
958,0,548532.58,9615200.93,72.09,0.24
1008,0,588532.58,9605200.93,72.32,0.24
1090,0,488532.58,9585200.93,72.55,0.24
1444,0,348532.58,9505200.93,72.79,0.24
512,0,228532.58,9705200.93,73.02,0.24
533,0,438532.58,9705200.93,73.26,0.24
557,0,218532.58,9695200.93,73.49,0.24
623,0,418532.58,9685200.93,73.73,0.24
717,0,438532.58,9665200.93,73.96,0.24
912,0,548532.58,9625200.93,74.2,0.24
980,0,308532.58,9605200.93,74.43,0.24
1261,0,358532.58,9545200.93,74.67,0.24
1307,0,358532.58,9535200.93,74.9,0.24
73,0,438532.58,9805200.93,75.14,0.24
212,0,448532.58,9775200.93,75.37,0.24
247,0,338532.58,9765200.93,75.6,0.24
248,0,348532.58,9765200.93,75.84,0.24
558,0,228532.58,9695200.93,76.07,0.24
672,0,448532.58,9675200.93,76.31,0.24
746,0,268532.58,9655200.93,76.54,0.24
936,0,328532.58,9615200.93,76.78,0.24
937,0,338532.58,9615200.93,77.01,0.24
954,0,508532.58,9615200.93,77.25,0.24
