"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
165,0.09,438532.58,9785200.93,0,0.09
405,0.03,538532.58,9735200.93,0,0.12
406,0.03,548532.58,9735200.93,0,0.15
354,0.04,488532.58,9745200.93,1.36,0.19
211,0.08,438532.58,9775200.93,1.37,0.27
398,0.03,468532.58,9735200.93,8.12,0.3
213,0.1,458532.58,9775200.93,8.33,0.4
725,0,518532.58,9665200.93,9.38,0.4
260,0.04,468532.58,9765200.93,9.74,0.44
212,0.08,448532.58,9775200.93,12.37,0.52
118,0.03,428532.58,9795200.93,14.84,0.54
546,0.01,568532.58,9705200.93,19.17,0.55
164,0.05,428532.58,9785200.93,21.31,0.61
214,0.05,468532.58,9775200.93,22.36,0.66
119,0.09,438532.58,9795200.93,24.09,0.75
258,0.04,448532.58,9765200.93,24.38,0.79
307,0.05,478532.58,9755200.93,25.82,0.84
444,0.02,468532.58,9725200.93,29.42,0.86
259,0.06,458532.58,9765200.93,34.51,0.93
166,0.09,448532.58,9785200.93,35.03,1.02
73,0.06,438532.58,9805200.93,36.58,1.08
490,0.01,468532.58,9715200.93,44.84,1.09
403,0.01,518532.58,9735200.93,47.62,1.1
116,0,408532.58,9795200.93,48.18,1.1
355,0,498532.58,9745200.93,48.75,1.1
452,0,548532.58,9725200.93,49.32,1.1
673,0,458532.58,9675200.93,49.89,1.1
676,0,488532.58,9675200.93,50.46,1.1
678,0,508532.58,9675200.93,51.03,1.1
717,0,438532.58,9665200.93,51.6,1.1
721,0,478532.58,9665200.93,52.17,1.1
769,0,498532.58,9655200.93,52.74,1.1
772,0,528532.58,9655200.93,53.31,1.1
918,0,608532.58,9625200.93,53.88,1.1
958,0,548532.58,9615200.93,54.45,1.1
1003,0,538532.58,9605200.93,55.02,1.1
1043,0,478532.58,9595200.93,55.59,1.1
587,0,518532.58,9695200.93,56.16,1.1
680,0,528532.58,9675200.93,56.73,1.1
962,0,588532.58,9615200.93,57.29,1.1
449,0,518532.58,9725200.93,57.86,1.1
495,0,518532.58,9715200.93,58.43,1.1
588,0,528532.58,9695200.93,59,1.1
1009,0,598532.58,9605200.93,59.57,1.1
1140,0,528532.58,9575200.93,60.14,1.1
71,0,418532.58,9805200.93,60.71,1.1
734,0,608532.58,9665200.93,61.28,1.1
496,0,528532.58,9715200.93,61.85,1.1
628,0,468532.58,9685200.93,62.42,1.1
674,0,468532.58,9675200.93,62.99,1.1
679,0,518532.58,9675200.93,63.56,1.1
873,0,618532.58,9635200.93,64.13,1.1
768,0,488532.58,9655200.93,64.7,1.1
963,0,598532.58,9615200.93,65.27,1.1
27,0,438532.58,9815200.93,65.84,1.1
675,0,478532.58,9675200.93,66.41,1.1
26,0,428532.58,9815200.93,66.97,1.1
781,0,618532.58,9655200.93,67.54,1.1
689,0,618532.58,9675200.93,68.11,1.1
724,0,508532.58,9665200.93,68.68,1.1
770,0,508532.58,9655200.93,69.25,1.1
771,0,518532.58,9655200.93,69.82,1.1
1008,0,588532.58,9605200.93,70.39,1.1
687,0,598532.58,9675200.93,70.96,1.1
447,0,498532.58,9725200.93,71.53,1.1
686,0,588532.58,9675200.93,72.1,1.1
117,0,418532.58,9795200.93,72.67,1.1
916,0,588532.58,9625200.93,73.24,1.1
827,0,618532.58,9645200.93,73.81,1.1
872,0,608532.58,9635200.93,74.38,1.1
489,0,458532.58,9715200.93,74.95,1.1
640,0,588532.58,9685200.93,75.52,1.1
262,0,488532.58,9765200.93,76.09,1.1
168,0,468532.58,9785200.93,76.65,1.11
443,0,458532.58,9725200.93,77.22,1.11
28,0,448532.58,9815200.93,77.79,1.11
917,0,598532.58,9625200.93,78.36,1.11
163,0,418532.58,9785200.93,78.93,1.11
401,0,498532.58,9735200.93,79.5,1.11
121,0,458532.58,9795200.93,80.07,1.11
261,0,478532.58,9765200.93,80.64,1.11
735,0,618532.58,9665200.93,81.21,1.12
351,0,458532.58,9745200.93,81.78,1.12
688,0,608532.58,9675200.93,82.35,1.12
547,0,578532.58,9705200.93,82.92,1.12
306,0,468532.58,9755200.93,83.49,1.12
400,0,488532.58,9735200.93,84.06,1.13
257,0,438532.58,9765200.93,84.63,1.13
396,0,448532.58,9735200.93,85.2,1.13
448,0,508532.58,9725200.93,85.76,1.14
303,0,438532.58,9755200.93,86.33,1.14
442,0,448532.58,9725200.93,86.9,1.15
453,0,558532.58,9725200.93,87.47,1.15
357,0,518532.58,9745200.93,88.04,1.15
72,0,428532.58,9805200.93,88.61,1.16
358,0.01,528532.58,9745200.93,89.18,1.16
548,0.01,588532.58,9705200.93,89.75,1.17
399,0.01,478532.58,9735200.93,90.32,1.17
594,0.01,588532.58,9695200.93,90.89,1.18
210,0.01,428532.58,9775200.93,91.46,1.19
304,0.01,448532.58,9755200.93,92.03,1.2
404,0.01,528532.58,9735200.93,92.6,1.2
500,0.01,568532.58,9715200.93,93.17,1.22
308,0.02,488532.58,9755200.93,93.74,1.24
120,0.02,448532.58,9795200.93,94.31,1.26
408,0.02,568532.58,9735200.93,94.88,1.28
353,0.02,478532.58,9745200.93,95.44,1.3
352,0.03,468532.58,9745200.93,96.01,1.33
74,0.03,448532.58,9805200.93,96.58,1.37
454,0.03,568532.58,9725200.93,97.15,1.4
397,0.04,458532.58,9735200.93,97.72,1.44
167,0.04,458532.58,9785200.93,98.29,1.48
407,0.05,558532.58,9735200.93,98.86,1.53
402,0.05,508532.58,9735200.93,99.43,1.58
402,100,508532.58,9735200.93,100,1.58
