"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
1306,0.05,348532.58,9535200.93,24.53,3.01
1259,0.04,338532.58,9545200.93,24.78,3.05
1214,0.03,348532.58,9555200.93,27.5,3.08
1448,0,388532.58,9505200.93,31.25,3.08
1260,0.01,348532.58,9545200.93,32.5,3.09
789,0.08,238532.58,9645200.93,34.1,3.16
1492,0,368532.58,9495200.93,35.31,3.17
1634,0.01,408532.58,9465200.93,36.55,3.18
652,0,248532.58,9675200.93,37.12,3.18
1167,0,338532.58,9565200.93,37.69,3.18
1493,0,378532.58,9495200.93,38.26,3.18
940,0,368532.58,9615200.93,38.83,3.18
1166,0,328532.58,9565200.93,39.4,3.18
1536,0,348532.58,9485200.93,39.98,3.18
1631,0,378532.58,9465200.93,40.55,3.18
1205,0,258532.58,9555200.93,41.12,3.18
1069,0,278532.58,9585200.93,41.69,3.18
513,0,238532.58,9705200.93,42.26,3.18
1065,0,238532.58,9585200.93,42.83,3.18
1401,0,378532.58,9515200.93,43.41,3.18
1347,0,298532.58,9525200.93,43.98,3.18
1447,0,378532.58,9505200.93,44.55,3.18
983,0,338532.58,9605200.93,45.12,3.18
1310,0,388532.58,9535200.93,45.69,3.18
1346,0,288532.58,9525200.93,46.26,3.18
937,0,338532.58,9615200.93,46.84,3.18
1590,0,428532.58,9475200.93,47.41,3.18
1635,0,418532.58,9465200.93,47.98,3.18
1215,0,358532.58,9555200.93,48.55,3.18
1632,0,388532.58,9465200.93,49.12,3.18
1356,0,388532.58,9525200.93,49.69,3.18
1445,0,358532.58,9505200.93,50.27,3.18
1261,0,358532.58,9545200.93,50.84,3.18
1254,0,288532.58,9545200.93,51.41,3.18
881,0,238532.58,9625200.93,51.98,3.18
1299,0,278532.58,9535200.93,52.55,3.18
1158,0,248532.58,9565200.93,53.12,3.18
1112,0,248532.58,9575200.93,53.7,3.19
1169,0,358532.58,9565200.93,54.27,3.19
1024,0,288532.58,9595200.93,54.84,3.19
977,0,278532.58,9605200.93,55.41,3.19
1111,0,238532.58,9575200.93,55.98,3.19
1491,0,358532.58,9495200.93,56.55,3.19
1163,0,298532.58,9565200.93,57.13,3.19
1354,0,368532.58,9525200.93,57.7,3.19
1540,0,388532.58,9485200.93,58.27,3.19
1159,0,258532.58,9565200.93,58.84,3.2
1071,0,298532.58,9585200.93,59.41,3.2
1120,0,328532.58,9575200.93,59.98,3.2
1584,0,368532.58,9475200.93,60.56,3.2
1255,0,298532.58,9545200.93,61.13,3.2
1588,0,408532.58,9475200.93,61.7,3.2
1443,0,338532.58,9505200.93,62.27,3.2
1538,0,368532.58,9485200.93,62.84,3.21
1253,0,278532.58,9545200.93,63.41,3.21
1162,0,288532.58,9565200.93,63.99,3.21
511,0,218532.58,9705200.93,64.56,3.21
1213,0,338532.58,9555200.93,65.13,3.21
833,0,218532.58,9635200.93,65.7,3.22
1488,0,328532.58,9495200.93,66.27,3.22
1630,0,368532.58,9465200.93,66.84,3.22
1399,0,358532.58,9515200.93,67.42,3.23
1636,0,428532.58,9465200.93,67.99,3.23
1402,0,388532.58,9515200.93,68.56,3.23
692,0,188532.58,9665200.93,69.13,3.24
1585,0,378532.58,9475200.93,69.7,3.24
1537,0,358532.58,9485200.93,70.27,3.24
1256,0,308532.58,9545200.93,70.85,3.25
1541,0,398532.58,9485200.93,71.42,3.25
1252,0,268532.58,9545200.93,71.99,3.26
1490,0,348532.58,9495200.93,72.56,3.26
1070,0,288532.58,9585200.93,73.13,3.27
1539,0,378532.58,9485200.93,73.7,3.27
1257,0.01,318532.58,9545200.93,74.28,3.28
1586,0.01,388532.58,9475200.93,74.85,3.28
1116,0.01,288532.58,9575200.93,75.42,3.29
512,0.01,228532.58,9705200.93,75.99,3.29
651,0.01,238532.58,9675200.93,76.56,3.3
1353,0.01,358532.58,9525200.93,77.13,3.31
1583,0.01,358532.58,9475200.93,77.71,3.31
1442,0.01,328532.58,9505200.93,78.28,3.32
1165,0.01,318532.58,9565200.93,78.85,3.33
557,0.01,218532.58,9695200.93,79.42,3.34
1307,0.01,358532.58,9535200.93,79.99,3.35
1206,0.01,268532.58,9555200.93,80.56,3.36
1022,0.01,268532.58,9595200.93,81.14,3.37
1348,0.01,308532.58,9525200.93,81.71,3.38
1209,0.01,298532.58,9555200.93,82.28,3.39
1164,0.01,308532.58,9565200.93,82.85,3.41
1161,0.01,278532.58,9565200.93,83.42,3.42
1441,0.01,318532.58,9505200.93,83.99,3.43
975,0.01,258532.58,9605200.93,84.57,3.44
1444,0.01,348532.58,9505200.93,85.14,3.46
508,0.01,188532.58,9705200.93,85.71,3.47
1395,0.01,318532.58,9515200.93,86.28,3.48
1160,0.02,268532.58,9565200.93,86.85,3.5
744,0.02,248532.58,9655200.93,87.42,3.51
1305,0.02,338532.58,9535200.93,88,3.53
558,0.02,228532.58,9695200.93,88.57,3.54
1258,0.02,328532.58,9545200.93,89.14,3.56
510,0.02,208532.58,9705200.93,89.71,3.58
976,0.02,268532.58,9605200.93,90.28,3.6
698,0.02,248532.58,9665200.93,90.85,3.62
1489,0.02,338532.58,9495200.93,91.43,3.64
836,0.02,248532.58,9635200.93,92,3.66
790,0.02,248532.58,9645200.93,92.57,3.68
787,0.02,218532.58,9645200.93,93.14,3.7
556,0.03,208532.58,9695200.93,93.71,3.73
1309,0.03,378532.58,9535200.93,94.28,3.76
741,0.04,218532.58,9655200.93,94.86,3.8
1398,0.04,348532.58,9515200.93,95.43,3.84
1396,0.04,328532.58,9515200.93,96,3.88
599,0.04,178532.58,9685200.93,96.57,3.93
1351,0.04,338532.58,9525200.93,97.14,3.97
646,0.05,188532.58,9675200.93,97.71,4.02
509,0.05,198532.58,9705200.93,98.29,4.07
1304,0.06,328532.58,9535200.93,98.86,4.13
834,0.06,228532.58,9635200.93,99.43,4.19
834,100,228532.58,9635200.93,100,4.19
