"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
1122,0,348532.58,9575200.93,62.01,5.05
1236,0,568532.58,9555200.93,62.1,5.05
156,0,348532.58,9785200.93,62.2,5.05
292,0,328532.58,9755200.93,62.29,5.05
293,0,338532.58,9755200.93,62.39,5.05
338,0,328532.58,9745200.93,62.48,5.05
802,0,368532.58,9645200.93,62.58,5.05
873,0,618532.58,9635200.93,62.67,5.05
1004,0,548532.58,9605200.93,62.77,5.06
936,0,328532.58,9615200.93,62.86,5.06
975,0,258532.58,9605200.93,62.96,5.06
982,0,328532.58,9605200.93,63.05,5.06
1006,0,568532.58,9605200.93,63.15,5.06
1490,0,348532.58,9495200.93,63.24,5.06
934,0,308532.58,9615200.93,63.34,5.06
977,0,278532.58,9605200.93,63.43,5.06
1169,0,358532.58,9565200.93,63.53,5.06
1237,0,578532.58,9555200.93,63.62,5.06
333,0,278532.58,9745200.93,63.72,5.06
334,0,288532.58,9745200.93,63.81,5.06
1030,0,348532.58,9595200.93,63.91,5.06
558,0,228532.58,9695200.93,64.01,5.06
940,0,368532.58,9615200.93,64.1,5.06
1007,0,578532.58,9605200.93,64.2,5.06
986,0,368532.58,9605200.93,64.29,5.06
987,0,378532.58,9605200.93,64.39,5.06
745,0,258532.58,9655200.93,64.48,5.06
937,0,338532.58,9615200.93,64.58,5.06
1445,0,358532.58,9505200.93,64.67,5.06
353,0,478532.58,9745200.93,64.77,5.06
481,0,378532.58,9715200.93,64.86,5.06
527,0,378532.58,9705200.93,64.96,5.06
801,0,358532.58,9645200.93,65.05,5.06
247,0,338532.58,9765200.93,65.15,5.06
166,0,448532.58,9785200.93,65.24,5.06
612,0,308532.58,9685200.93,65.34,5.06
932,0,288532.58,9615200.93,65.43,5.06
989,0,398532.58,9605200.93,65.53,5.06
1029,0,338532.58,9595200.93,65.62,5.06
1283,0,578532.58,9545200.93,65.72,5.06
244,0,308532.58,9765200.93,65.81,5.06
850,0,388532.58,9635200.93,65.91,5.06
1147,0,598532.58,9575200.93,66,5.06
735,0,618532.58,9665200.93,66.1,5.06
337,0,318532.58,9745200.93,66.2,5.06
613,0,318532.58,9685200.93,66.29,5.06
168,0,468532.58,9785200.93,66.39,5.06
548,0,588532.58,9705200.93,66.48,5.06
110,0,348532.58,9795200.93,66.58,5.06
1123,0,358532.58,9575200.93,66.67,5.06
885,0,278532.58,9625200.93,66.77,5.06
710,0,368532.58,9665200.93,66.86,5.06
983,0,338532.58,9605200.93,66.96,5.06
942,0,388532.58,9615200.93,67.05,5.06
981,0,318532.58,9605200.93,67.15,5.06
1008,0,588532.58,9605200.93,67.24,5.06
1140,0,528532.58,9575200.93,67.34,5.06
435,0,378532.58,9725200.93,67.43,5.06
899,0,418532.58,9625200.93,67.53,5.06
943,0,398532.58,9615200.93,67.62,5.06
1282,0,568532.58,9545200.93,67.72,5.06
1284,0,588532.58,9545200.93,67.81,5.06
791,0,258532.58,9645200.93,67.91,5.07
945,0,418532.58,9615200.93,68,5.07
563,0,278532.58,9695200.93,68.1,5.07
594,0,588532.58,9695200.93,68.2,5.07
846,0,348532.58,9635200.93,68.29,5.07
1092,0,508532.58,9585200.93,68.39,5.07
946,0,428532.58,9615200.93,68.48,5.07
851,0,398532.58,9635200.93,68.58,5.07
895,0,378532.58,9625200.93,68.67,5.07
941,0,378532.58,9615200.93,68.77,5.07
165,0,438532.58,9785200.93,68.86,5.07
567,0,318532.58,9695200.93,68.96,5.07
896,0,388532.58,9625200.93,69.05,5.07
569,0,338532.58,9695200.93,69.15,5.07
408,0,568532.58,9735200.93,69.24,5.07
944,0,408532.58,9615200.93,69.34,5.07
340,0,348532.58,9745200.93,69.43,5.07
869,0,578532.58,9635200.93,69.53,5.07
1101,0,598532.58,9585200.93,69.62,5.07
670,0,428532.58,9675200.93,69.72,5.08
436,0,388532.58,9725200.93,69.81,5.08
849,0,378532.58,9635200.93,69.91,5.08
622,0,408532.58,9685200.93,70,5.08
671,0,438532.58,9675200.93,70.1,5.08
803,0,378532.58,9645200.93,70.19,5.08
294,0,348532.58,9755200.93,70.29,5.08
894,0,368532.58,9625200.93,70.39,5.08
903,0,458532.58,9625200.93,70.48,5.08
623,0,418532.58,9685200.93,70.58,5.08
857,0,458532.58,9635200.93,70.67,5.08
897,0,398532.58,9625200.93,70.77,5.08
355,0,498532.58,9745200.93,70.86,5.09
