"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
1164,0.01,308532.58,9565200.93,84.37,3.55
1022,0.01,268532.58,9595200.93,84.89,3.56
508,0.01,188532.58,9705200.93,85.41,3.57
1395,0.01,318532.58,9515200.93,85.93,3.59
1161,0.01,278532.58,9565200.93,86.45,3.6
975,0.01,258532.58,9605200.93,86.97,3.62
744,0.02,248532.58,9655200.93,87.49,3.63
1444,0.02,348532.58,9505200.93,88.02,3.65
1305,0.02,338532.58,9535200.93,88.54,3.66
558,0.02,228532.58,9695200.93,89.06,3.68
1160,0.02,268532.58,9565200.93,89.58,3.7
510,0.02,208532.58,9705200.93,90.1,3.71
698,0.02,248532.58,9665200.93,90.62,3.73
1258,0.02,328532.58,9545200.93,91.14,3.75
836,0.02,248532.58,9635200.93,91.66,3.77
790,0.02,248532.58,9645200.93,92.18,3.79
976,0.02,268532.58,9605200.93,92.71,3.82
787,0.02,218532.58,9645200.93,93.23,3.84
1489,0.02,338532.58,9495200.93,93.75,3.86
556,0.03,208532.58,9695200.93,94.27,3.89
1309,0.04,378532.58,9535200.93,94.79,3.93
741,0.04,218532.58,9655200.93,95.31,3.97
599,0.04,178532.58,9685200.93,95.83,4.01
646,0.05,188532.58,9675200.93,96.35,4.06
1351,0.05,338532.58,9525200.93,96.87,4.1
1398,0.05,348532.58,9515200.93,97.39,4.15
1396,0.05,328532.58,9515200.93,97.92,4.2
509,0.05,198532.58,9705200.93,98.44,4.25
1304,0.06,328532.58,9535200.93,98.96,4.31
834,0.06,228532.58,9635200.93,99.48,4.38
834,100,228532.58,9635200.93,100,4.38
