"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
553,0.07,178532.58,9695200.93,0,0.07
555,0.09,198532.58,9695200.93,0,0.16
600,0.12,188532.58,9685200.93,0,0.27
601,0.12,198532.58,9685200.93,0,0.39
602,0.11,208532.58,9685200.93,0,0.5
603,0.11,218532.58,9685200.93,0,0.61
604,0.07,228532.58,9685200.93,0,0.68
647,0.12,198532.58,9675200.93,0,0.79
648,0.12,208532.58,9675200.93,0,0.91
649,0.11,218532.58,9675200.93,0,1.02
650,0.07,228532.58,9675200.93,0,1.09
693,0.08,198532.58,9665200.93,0,1.17
694,0.09,208532.58,9665200.93,0,1.26
695,0.11,218532.58,9665200.93,0,1.37
696,0.11,228532.58,9665200.93,0,1.48
742,0.11,228532.58,9655200.93,0,1.6
743,0.09,238532.58,9655200.93,0,1.69
788,0.11,228532.58,9645200.93,0,1.81
835,0.1,238532.58,9635200.93,0,1.91
1208,0.08,288532.58,9555200.93,0,1.99
1349,0.07,318532.58,9525200.93,0,2.06
1350,0.09,328532.58,9525200.93,0,2.16
1352,0.1,348532.58,9525200.93,0,2.25
554,0.11,188532.58,9695200.93,1.04,2.37
1207,0.06,278532.58,9555200.93,1.31,2.42
697,0.08,238532.58,9665200.93,1.7,2.5
1397,0.1,338532.58,9515200.93,2.51,2.6
1308,0.04,368532.58,9535200.93,3.84,2.64
1168,0.04,348532.58,9565200.93,4.12,2.67
1117,0.07,298532.58,9575200.93,5.09,2.74
1303,0.07,318532.58,9535200.93,5.1,2.81
1301,0.07,298532.58,9535200.93,5.94,2.88
1118,0.07,308532.58,9575200.93,5.96,2.95
1302,0.08,308532.58,9535200.93,7.95,3.03
1587,0.01,398532.58,9475200.93,9.92,3.04
1355,0.02,378532.58,9525200.93,10.23,3.06
1300,0.01,288532.58,9535200.93,11.54,3.08
1119,0.04,318532.58,9575200.93,13.37,3.12
1633,0.02,398532.58,9465200.93,15.38,3.13
