"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
1006,0,568532.58,9605200.93,85.5,1.79
1043,0,478532.58,9595200.93,85.54,1.79
1076,0,348532.58,9585200.93,85.58,1.79
1222,0,428532.58,9555200.93,85.62,1.79
1266,0,408532.58,9545200.93,85.65,1.79
110,0,348532.58,9795200.93,85.69,1.79
156,0,348532.58,9785200.93,85.73,1.79
289,0,298532.58,9755200.93,85.77,1.79
294,0,348532.58,9755200.93,85.8,1.79
338,0,328532.58,9745200.93,85.84,1.79
492,0,488532.58,9715200.93,85.88,1.79
674,0,468532.58,9675200.93,85.92,1.79
839,0,278532.58,9635200.93,85.95,1.79
980,0,308532.58,9605200.93,85.99,1.79
1207,0,278532.58,9555200.93,86.03,1.79
1274,0,488532.58,9545200.93,86.07,1.79
1299,0,278532.58,9535200.93,86.1,1.79
1360,0,428532.58,9525200.93,86.14,1.79
111,0,358532.58,9795200.93,86.18,1.79
292,0,328532.58,9755200.93,86.22,1.79
573,0,378532.58,9695200.93,86.25,1.79
684,0,568532.58,9675200.93,86.29,1.79
802,0,368532.58,9645200.93,86.33,1.79
941,0,378532.58,9615200.93,86.37,1.79
1004,0,548532.58,9605200.93,86.4,1.79
1131,0,438532.58,9575200.93,86.44,1.79
1160,0,268532.58,9565200.93,86.48,1.79
1252,0,268532.58,9545200.93,86.52,1.79
1490,0,348532.58,9495200.93,86.55,1.79
619,0,378532.58,9685200.93,86.59,1.79
936,0,328532.58,9615200.93,86.63,1.79
962,0,588532.58,9615200.93,86.67,1.79
982,0,328532.58,9605200.93,86.7,1.79
1065,0,238532.58,9585200.93,86.74,1.79
1445,0,358532.58,9505200.93,86.78,1.79
112,0,368532.58,9795200.93,86.82,1.79
867,0,558532.58,9635200.93,86.86,1.79
934,0,308532.58,9615200.93,86.89,1.79
333,0,278532.58,9745200.93,86.93,1.79
334,0,288532.58,9745200.93,86.97,1.79
558,0,228532.58,9695200.93,87.01,1.79
664,0,368532.58,9675200.93,87.04,1.79
1221,0,418532.58,9555200.93,87.08,1.79
244,0,308532.58,9765200.93,87.12,1.79
899,0,418532.58,9625200.93,87.16,1.79
1007,0,578532.58,9605200.93,87.19,1.79
1302,0,308532.58,9535200.93,87.23,1.79
849,0,378532.58,9635200.93,87.27,1.79
981,0,318532.58,9605200.93,87.31,1.79
1095,0,538532.58,9585200.93,87.34,1.79
1158,0,248532.58,9565200.93,87.38,1.79
686,0,588532.58,9675200.93,87.42,1.79
745,0,258532.58,9655200.93,87.46,1.79
937,0,338532.58,9615200.93,87.49,1.79
166,0,448532.58,9785200.93,87.53,1.79
581,0,458532.58,9695200.93,87.57,1.79
622,0,408532.58,9685200.93,87.61,1.79
801,0,358532.58,9645200.93,87.64,1.79
857,0,458532.58,9635200.93,87.68,1.79
1047,0,518532.58,9595200.93,87.72,1.79
247,0,338532.58,9765200.93,87.76,1.79
295,0,358532.58,9755200.93,87.79,1.79
856,0,448532.58,9635200.93,87.83,1.79
932,0,288532.58,9615200.93,87.87,1.79
989,0,398532.58,9605200.93,87.91,1.79
1218,0,388532.58,9555200.93,87.94,1.79
395,0,438532.58,9735200.93,87.98,1.79
943,0,398532.58,9615200.93,88.02,1.79
337,0,318532.58,9745200.93,88.06,1.79
168,0,468532.58,9785200.93,88.09,1.79
668,0,408532.58,9675200.93,88.13,1.79
1094,0,528532.58,9585200.93,88.17,1.79
885,0,278532.58,9625200.93,88.21,1.79
1111,0,238532.58,9575200.93,88.24,1.79
1084,0,428532.58,9585200.93,88.28,1.79
1112,0,248532.58,9575200.93,88.32,1.79
766,0,468532.58,9655200.93,88.36,1.8
983,0,338532.58,9605200.93,88.39,1.8
1225,0,458532.58,9555200.93,88.43,1.8
946,0,428532.58,9615200.93,88.47,1.8
493,0,498532.58,9715200.93,88.51,1.8
1174,0,408532.58,9565200.93,88.55,1.8
349,0,438532.58,9745200.93,88.58,1.8
448,0,508532.58,9725200.93,88.62,1.8
945,0,418532.58,9615200.93,88.66,1.8
1132,0,448532.58,9575200.93,88.7,1.8
1089,0,478532.58,9585200.93,88.73,1.8
851,0,398532.58,9635200.93,88.77,1.8
791,0,258532.58,9645200.93,88.81,1.8
1140,0,528532.58,9575200.93,88.85,1.8
352,0,468532.58,9745200.93,88.88,1.8
1269,0,438532.58,9545200.93,88.92,1.8
340,0,348532.58,9745200.93,88.96,1.8
846,0,348532.58,9635200.93,89,1.8
944,0,408532.58,9615200.93,89.03,1.8
627,0,458532.58,9685200.93,89.07,1.8
391,0,398532.58,9735200.93,89.11,1.8
854,0,428532.58,9635200.93,89.15,1.8
165,0,438532.58,9785200.93,89.18,1.8
348,0,428532.58,9745200.93,89.22,1.8
398,0,468532.58,9735200.93,89.26,1.81
897,0,398532.58,9625200.93,89.3,1.81
1083,0,418532.58,9585200.93,89.33,1.81
305,0,458532.58,9755200.93,89.37,1.81
354,0,488532.58,9745200.93,89.41,1.81
248,0,348532.58,9765200.93,89.45,1.81
537,0,478532.58,9705200.93,89.48,1.81
1178,0,448532.58,9565200.93,89.52,1.81
408,0,568532.58,9735200.93,89.56,1.81
671,0,438532.58,9675200.93,89.6,1.81
576,0,408532.58,9695200.93,89.63,1.81
673,0,458532.58,9675200.93,89.67,1.81
449,0,518532.58,9725200.93,89.71,1.81
482,0,388532.58,9715200.93,89.75,1.81
575,0,398532.58,9695200.93,89.78,1.81
450,0,528532.58,9725200.93,89.82,1.81
670,0,428532.58,9675200.93,89.86,1.81
855,0,438532.58,9635200.93,89.9,1.82
1223,0,438532.58,9555200.93,89.93,1.82
302,0,428532.58,9755200.93,89.97,1.82
902,0,448532.58,9625200.93,90.01,1.82
1133,0,458532.58,9575200.93,90.05,1.82
355,0,498532.58,9745200.93,90.09,1.82
536,0,468532.58,9705200.93,90.12,1.82
859,0,478532.58,9635200.93,90.16,1.82
1039,0,438532.58,9595200.93,90.2,1.82
535,0,458532.58,9705200.93,90.24,1.82
487,0,438532.58,9715200.93,90.27,1.82
1130,0,428532.58,9575200.93,90.31,1.82
300,0,408532.58,9755200.93,90.35,1.82
813,0,478532.58,9645200.93,90.39,1.83
344,0,388532.58,9745200.93,90.42,1.83
396,0,448532.58,9735200.93,90.46,1.83
623,0,418532.58,9685200.93,90.5,1.83
721,0,478532.58,9665200.93,90.54,1.83
252,0,388532.58,9765200.93,90.57,1.83
815,0,498532.58,9645200.93,90.61,1.83
157,0,358532.58,9785200.93,90.65,1.83
991,0,418532.58,9605200.93,90.69,1.83
669,0,418532.58,9675200.93,90.72,1.83
347,0,418532.58,9745200.93,90.76,1.83
203,0,358532.58,9775200.93,90.8,1.84
768,0,488532.58,9655200.93,90.84,1.84
1037,0,418532.58,9595200.93,90.87,1.84
401,0,498532.58,9735200.93,90.91,1.84
949,0,458532.58,9615200.93,90.95,1.84
437,0,398532.58,9725200.93,90.99,1.84
638,0,568532.58,9685200.93,91.02,1.84
306,0,468532.58,9755200.93,91.06,1.84
621,0,398532.58,9685200.93,91.1,1.84
1315,0,438532.58,9535200.93,91.14,1.85
821,0,558532.58,9645200.93,91.17,1.85
202,0,348532.58,9775200.93,91.21,1.85
905,0,478532.58,9625200.93,91.25,1.85
120,0,448532.58,9795200.93,91.29,1.85
446,0,488532.58,9725200.93,91.32,1.85
720,0,468532.58,9665200.93,91.36,1.85
392,0,408532.58,9735200.93,91.4,1.86
119,0,438532.58,9795200.93,91.44,1.86
756,0,368532.58,9655200.93,91.47,1.86
1042,0,468532.58,9595200.93,91.51,1.86
675,0,478532.58,9675200.93,91.55,1.86
1086,0,448532.58,9585200.93,91.59,1.86
951,0,478532.58,9615200.93,91.62,1.86
1181,0,478532.58,9565200.93,91.66,1.87
488,0,448532.58,9715200.93,91.7,1.87
541,0,518532.58,9705200.93,91.74,1.87
817,0,518532.58,9645200.93,91.78,1.87
1224,0,448532.58,9555200.93,91.81,1.87
814,0,488532.58,9645200.93,91.85,1.87
1179,0,458532.58,9565200.93,91.89,1.87
683,0,558532.58,9675200.93,91.93,1.88
491,0,478532.58,9715200.93,91.96,1.88
499,0,558532.58,9715200.93,92,1.88
812,0,468532.58,9645200.93,92.04,1.88
442,0,448532.58,9725200.93,92.08,1.88
540,0,508532.58,9705200.93,92.11,1.88
346,0,408532.58,9745200.93,92.15,1.89
1040,0,448532.58,9595200.93,92.19,1.89
1088,0,468532.58,9585200.93,92.23,1.89
948,0,448532.58,9615200.93,92.26,1.89
454,0,568532.58,9725200.93,92.3,1.89
213,0,458532.58,9775200.93,92.34,1.89
500,0,568532.58,9715200.93,92.38,1.9
672,0,448532.58,9675200.93,92.41,1.9
804,0,388532.58,9645200.93,92.45,1.9
357,0,518532.58,9745200.93,92.49,1.9
711,0,378532.58,9665200.93,92.53,1.9
1044,0,488532.58,9595200.93,92.56,1.9
625,0,438532.58,9685200.93,92.6,1.91
534,0,448532.58,9705200.93,92.64,1.91
1085,0,438532.58,9585200.93,92.68,1.91
592,0,568532.58,9695200.93,92.71,1.91
624,0,428532.58,9685200.93,92.75,1.91
901,0,438532.58,9625200.93,92.79,1.92
1041,0,458532.58,9595200.93,92.83,1.92
496,0,528532.58,9715200.93,92.86,1.92
904,0,468532.58,9625200.93,92.9,1.92
393,0,418532.58,9735200.93,92.94,1.93
574,0,388532.58,9695200.93,92.98,1.93
858,0,468532.58,9635200.93,93.01,1.93
665,0,378532.58,9675200.93,93.05,1.93
542,0,528532.58,9705200.93,93.09,1.93
947,0,438532.58,9615200.93,93.13,1.94
767,0,478532.58,9655200.93,93.16,1.94
399,0,478532.58,9735200.93,93.2,1.94
547,0,578532.58,9705200.93,93.24,1.94
497,0,538532.58,9715200.93,93.28,1.95
528,0,388532.58,9705200.93,93.31,1.95
121,0,458532.58,9795200.93,93.35,1.95
529,0,398532.58,9705200.93,93.39,1.95
404,0,528532.58,9735200.93,93.43,1.96
407,0,558532.58,9735200.93,93.47,1.96
578,0,428532.58,9695200.93,93.5,1.96
439,0,418532.58,9725200.93,93.54,1.96
667,0,398532.58,9675200.93,93.58,1.97
447,0,498532.58,9725200.93,93.62,1.97
809,0,438532.58,9645200.93,93.65,1.97
28,0,448532.58,9815200.93,93.69,1.98
1038,0,428532.58,9595200.93,93.73,1.98
626,0,448532.58,9685200.93,93.77,1.98
406,0,548532.58,9735200.93,93.8,1.98
304,0,448532.58,9755200.93,93.84,1.99
451,0,538532.58,9725200.93,93.88,1.99
1087,0,458532.58,9585200.93,93.92,1.99
688,0,608532.58,9675200.93,93.95,2
719,0,458532.58,9665200.93,93.99,2
1049,0,538532.58,9595200.93,94.03,2
350,0,448532.58,9745200.93,94.07,2.01
438,0,408532.58,9725200.93,94.1,2.01
298,0,388532.58,9755200.93,94.14,2.02
1048,0,528532.58,9595200.93,94.18,2.02
992,0,428532.58,9605200.93,94.22,2.02
483,0,398532.58,9715200.93,94.25,2.03
1135,0,478532.58,9575200.93,94.29,2.03
250,0,368532.58,9765200.93,94.33,2.03
394,0,428532.58,9735200.93,94.37,2.04
729,0,558532.58,9665200.93,94.4,2.04
950,0,468532.58,9615200.93,94.44,2.05
718,0,448532.58,9665200.93,94.48,2.05
489,0,458532.58,9715200.93,94.52,2.06
308,0,488532.58,9755200.93,94.55,2.06
805,0,398532.58,9645200.93,94.59,2.06
397,0,458532.58,9735200.93,94.63,2.07
993,0,438532.58,9605200.93,94.67,2.07
544,0,548532.58,9705200.93,94.7,2.08
577,0,418532.58,9695200.93,94.74,2.08
303,0,438532.58,9755200.93,94.78,2.09
27,0.01,438532.58,9815200.93,94.82,2.09
808,0.01,428532.58,9645200.93,94.85,2.1
582,0.01,468532.58,9695200.93,94.89,2.1
254,0.01,408532.58,9765200.93,94.93,2.11
997,0.01,478532.58,9605200.93,94.97,2.11
1134,0.01,468532.58,9575200.93,95,2.12
251,0.01,378532.58,9765200.93,95.04,2.13
1001,0.01,518532.58,9605200.93,95.08,2.13
67,0.01,378532.58,9805200.93,95.12,2.14
253,0.01,398532.58,9765200.93,95.16,2.14
996,0.01,468532.58,9605200.93,95.19,2.15
589,0.01,538532.58,9695200.93,95.23,2.15
898,0.01,408532.58,9625200.93,95.27,2.16
852,0.01,408532.58,9635200.93,95.31,2.17
819,0.01,538532.58,9645200.93,95.34,2.17
816,0.01,508532.58,9645200.93,95.38,2.18
405,0.01,538532.58,9735200.93,95.42,2.18
900,0.01,428532.58,9625200.93,95.46,2.19
445,0.01,478532.58,9725200.93,95.49,2.2
584,0.01,488532.58,9695200.93,95.53,2.2
628,0.01,468532.58,9685200.93,95.57,2.21
631,0.01,498532.58,9685200.93,95.61,2.22
632,0.01,508532.58,9685200.93,95.64,2.23
620,0.01,388532.58,9685200.93,95.68,2.23
958,0.01,548532.58,9615200.93,95.72,2.24
860,0.01,488532.58,9635200.93,95.76,2.25
769,0.01,498532.58,9655200.93,95.79,2.26
853,0.01,418532.58,9635200.93,95.83,2.26
486,0.01,428532.58,9715200.93,95.87,2.27
258,0.01,448532.58,9765200.93,95.91,2.28
345,0.01,398532.58,9745200.93,95.94,2.29
440,0.01,428532.58,9725200.93,95.98,2.3
765,0.01,458532.58,9655200.93,96.02,2.3
299,0.01,398532.58,9755200.93,96.06,2.31
818,0.01,528532.58,9645200.93,96.09,2.32
811,0.01,458532.58,9645200.93,96.13,2.33
810,0.01,448532.58,9645200.93,96.17,2.34
167,0.01,458532.58,9785200.93,96.21,2.35
26,0.01,428532.58,9815200.93,96.24,2.36
532,0.01,428532.58,9705200.93,96.28,2.37
490,0.01,468532.58,9715200.93,96.32,2.38
676,0.01,488532.58,9675200.93,96.36,2.39
678,0.01,508532.58,9675200.93,96.39,2.4
677,0.01,498532.58,9675200.93,96.43,2.41
1045,0.01,498532.58,9595200.93,96.47,2.42
257,0.01,438532.58,9765200.93,96.51,2.43
1003,0.01,538532.58,9605200.93,96.54,2.44
72,0.01,428532.58,9805200.93,96.58,2.45
630,0.01,488532.58,9685200.93,96.62,2.46
216,0.01,488532.58,9775200.93,96.66,2.47
1180,0.01,468532.58,9565200.93,96.7,2.48
714,0.01,408532.58,9665200.93,96.73,2.5
994,0.01,448532.58,9605200.93,96.77,2.51
1000,0.01,508532.58,9605200.93,96.81,2.52
452,0.01,548532.58,9725200.93,96.85,2.53
453,0.01,558532.58,9725200.93,96.88,2.55
759,0.01,398532.58,9655200.93,96.92,2.56
351,0.01,458532.58,9745200.93,96.96,2.57
485,0.01,418532.58,9715200.93,97,2.59
995,0.01,458532.58,9605200.93,97.03,2.6
484,0.01,408532.58,9715200.93,97.07,2.61
498,0.01,548532.58,9715200.93,97.11,2.63
74,0.01,448532.58,9805200.93,97.15,2.64
443,0.01,458532.58,9725200.93,97.18,2.65
590,0.01,548532.58,9695200.93,97.22,2.67
807,0.01,418532.58,9645200.93,97.26,2.68
666,0.01,388532.58,9675200.93,97.3,2.69
715,0.01,418532.58,9665200.93,97.33,2.71
713,0.01,398532.58,9665200.93,97.37,2.72
24,0.02,408532.58,9815200.93,97.41,2.74
531,0.02,418532.58,9705200.93,97.45,2.75
998,0.02,488532.58,9605200.93,97.48,2.77
530,0.02,408532.58,9705200.93,97.52,2.79
682,0.02,548532.58,9675200.93,97.56,2.8
629,0.02,478532.58,9685200.93,97.6,2.82
533,0.02,438532.58,9705200.93,97.63,2.84
952,0.02,488532.58,9615200.93,97.67,2.85
307,0.02,478532.58,9755200.93,97.71,2.87
204,0.02,368532.58,9775200.93,97.75,2.89
255,0.02,418532.58,9765200.93,97.78,2.91
717,0.02,438532.58,9665200.93,97.82,2.93
73,0.02,438532.58,9805200.93,97.86,2.95
214,0.02,468532.58,9775200.93,97.9,2.97
68,0.02,388532.58,9805200.93,97.93,2.99
635,0.02,538532.58,9685200.93,97.97,3.02
403,0.03,518532.58,9735200.93,98.01,3.04
256,0.03,428532.58,9765200.93,98.05,3.07
770,0.03,508532.58,9655200.93,98.08,3.09
912,0.03,548532.58,9625200.93,98.12,3.12
865,0.03,538532.58,9635200.93,98.16,3.15
771,0.03,518532.58,9655200.93,98.2,3.17
579,0.03,438532.58,9695200.93,98.23,3.2
806,0.03,408532.58,9645200.93,98.27,3.23
260,0.03,468532.58,9765200.93,98.31,3.26
206,0.03,388532.58,9775200.93,98.35,3.29
262,0.03,488532.58,9765200.93,98.39,3.32
906,0.03,488532.58,9625200.93,98.42,3.35
158,0.03,368532.58,9785200.93,98.46,3.39
591,0.03,558532.58,9695200.93,98.5,3.42
862,0.03,508532.58,9635200.93,98.54,3.45
866,0.03,548532.58,9635200.93,98.57,3.49
761,0.04,418532.58,9655200.93,98.61,3.52
764,0.04,448532.58,9655200.93,98.65,3.56
723,0.04,498532.58,9665200.93,98.69,3.6
864,0.04,528532.58,9635200.93,98.72,3.64
164,0.04,428532.58,9785200.93,98.76,3.68
205,0.04,378532.58,9775200.93,98.8,3.71
634,0.04,528532.58,9685200.93,98.84,3.75
716,0.04,428532.58,9665200.93,98.87,3.79
588,0.04,528532.58,9695200.93,98.91,3.84
726,0.04,528532.58,9665200.93,98.95,3.88
679,0.05,518532.58,9675200.93,98.99,3.93
954,0.05,508532.58,9615200.93,99.02,3.98
25,0.05,418532.58,9815200.93,99.06,4.03
215,0.05,478532.58,9775200.93,99.1,4.08
207,0.05,398532.58,9775200.93,99.14,4.13
159,0.05,378532.58,9785200.93,99.17,4.18
727,0.05,538532.58,9665200.93,99.21,4.23
69,0.05,398532.58,9805200.93,99.25,4.28
955,0.05,518532.58,9615200.93,99.29,4.34
209,0.05,418532.58,9775200.93,99.32,4.39
681,0.05,538532.58,9675200.93,99.36,4.44
210,0.06,428532.58,9775200.93,99.4,4.5
162,0.06,408532.58,9785200.93,99.44,4.56
680,0.06,528532.58,9675200.93,99.47,4.62
861,0.06,498532.58,9635200.93,99.51,4.68
261,0.07,478532.58,9765200.93,99.55,4.75
118,0.07,428532.58,9795200.93,99.59,4.82
956,0.07,528532.58,9615200.93,99.62,4.89
762,0.07,428532.58,9655200.93,99.66,4.96
160,0.08,388532.58,9785200.93,99.7,5.04
163,0.08,418532.58,9785200.93,99.74,5.12
908,0.09,508532.58,9625200.93,99.77,5.21
953,0.09,498532.58,9615200.93,99.81,5.3
115,0.09,398532.58,9795200.93,99.85,5.38
907,0.1,498532.58,9625200.93,99.89,5.48
70,0.1,408532.58,9805200.93,99.92,5.59
117,0.11,418532.58,9795200.93,99.96,5.69
117,100,418532.58,9795200.93,100,5.69
