"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
553,0.07,178532.58,9695200.93,0,0.07
554,0.11,188532.58,9695200.93,0,0.18
555,0.09,198532.58,9695200.93,0,0.27
600,0.12,188532.58,9685200.93,0,0.39
601,0.12,198532.58,9685200.93,0,0.51
602,0.11,208532.58,9685200.93,0,0.62
603,0.11,218532.58,9685200.93,0,0.73
604,0.07,228532.58,9685200.93,0,0.81
647,0.12,198532.58,9675200.93,0,0.92
648,0.12,208532.58,9675200.93,0,1.04
649,0.11,218532.58,9675200.93,0,1.15
650,0.07,228532.58,9675200.93,0,1.22
693,0.08,198532.58,9665200.93,0,1.3
694,0.09,208532.58,9665200.93,0,1.39
695,0.11,218532.58,9665200.93,0,1.5
696,0.11,228532.58,9665200.93,0,1.62
697,0.08,238532.58,9665200.93,0,1.7
742,0.12,228532.58,9655200.93,0,1.81
743,0.1,238532.58,9655200.93,0,1.91
788,0.12,228532.58,9645200.93,0,2.03
835,0.1,238532.58,9635200.93,0,2.13
1117,0.09,298532.58,9575200.93,0,2.22
1207,0.07,278532.58,9555200.93,0,2.29
1208,0.09,288532.58,9555200.93,0,2.38
1308,0.05,368532.58,9535200.93,0,2.43
1349,0.07,318532.58,9525200.93,0,2.5
1350,0.1,328532.58,9525200.93,0,2.6
1352,0.1,348532.58,9525200.93,0,2.7
1397,0.11,338532.58,9515200.93,0,2.81
1118,0.09,308532.58,9575200.93,0.43,2.9
1301,0.09,298532.58,9535200.93,0.78,2.99
1303,0.08,318532.58,9535200.93,1.5,3.07
1168,0.05,348532.58,9565200.93,3.12,3.13
1306,0.07,348532.58,9535200.93,3.71,3.2
1300,0.07,288532.58,9535200.93,4.73,3.26
1587,0.03,398532.58,9475200.93,6.34,3.29
1585,0.03,378532.58,9475200.93,7.37,3.32
1355,0.04,378532.58,9525200.93,7.7,3.37
1070,0.03,288532.58,9585200.93,7.95,3.4
1491,0.01,358532.58,9495200.93,8.75,3.41
1586,0.01,388532.58,9475200.93,10.94,3.42
1492,0.03,368532.58,9495200.93,11,3.46
1214,0.04,348532.58,9555200.93,18.06,3.5
1307,0.03,358532.58,9535200.93,28.95,3.53
1402,0.02,388532.58,9515200.93,29.17,3.54
1448,0.02,388532.58,9505200.93,29.75,3.56
1445,0.01,358532.58,9505200.93,30.94,3.57
1254,0.03,288532.58,9545200.93,31.25,3.6
243,0,298532.58,9765200.93,31.7,3.6
472,0,288532.58,9715200.93,32.15,3.6
518,0,288532.58,9705200.93,32.6,3.6
521,0,318532.58,9705200.93,33.05,3.6
745,0,258532.58,9655200.93,33.5,3.6
1076,0,348532.58,9585200.93,33.95,3.6
519,0,298532.58,9705200.93,34.4,3.6
520,0,308532.58,9705200.93,34.84,3.6
889,0,318532.58,9625200.93,35.29,3.6
980,0,308532.58,9605200.93,35.74,3.6
1315,0,438532.58,9535200.93,36.19,3.6
605,0,238532.58,9685200.93,36.64,3.6
850,0,388532.58,9635200.93,37.09,3.6
1072,0,308532.58,9585200.93,37.54,3.6
1536,0,348532.58,9485200.93,37.99,3.6
606,0,248532.58,9685200.93,38.44,3.6
244,0,308532.58,9765200.93,38.89,3.6
652,0,248532.58,9675200.93,39.34,3.6
934,0,308532.58,9615200.93,39.79,3.6
513,0,238532.58,9705200.93,40.24,3.6
1347,0,298532.58,9525200.93,40.69,3.6
792,0,268532.58,9645200.93,41.14,3.6
1020,0,248532.58,9595200.93,41.58,3.6
986,0,368532.58,9605200.93,42.03,3.6
1114,0,268532.58,9575200.93,42.48,3.6
993,0,438532.58,9605200.93,42.93,3.6
933,0,298532.58,9615200.93,43.38,3.6
1065,0,238532.58,9585200.93,43.83,3.6
937,0,338532.58,9615200.93,44.28,3.6
1077,0,358532.58,9585200.93,44.73,3.6
1124,0,368532.58,9575200.93,45.18,3.6
1590,0,428532.58,9475200.93,45.63,3.6
895,0,378532.58,9625200.93,46.08,3.6
1210,0,308532.58,9555200.93,46.53,3.6
1215,0,358532.58,9555200.93,46.98,3.6
1030,0,348532.58,9595200.93,47.43,3.61
838,0,268532.58,9635200.93,47.88,3.61
939,0,358532.58,9615200.93,48.33,3.61
1356,0,388532.58,9525200.93,48.77,3.61
1493,0,378532.58,9495200.93,49.22,3.61
1635,0,418532.58,9465200.93,49.67,3.61
881,0,238532.58,9625200.93,50.12,3.61
1401,0,378532.58,9515200.93,50.57,3.61
1447,0,378532.58,9505200.93,51.02,3.61
1346,0,288532.58,9525200.93,51.47,3.61
1631,0,378532.58,9465200.93,51.92,3.61
894,0,368532.58,9625200.93,52.37,3.61
1021,0,258532.58,9595200.93,52.82,3.62
941,0,378532.58,9615200.93,53.27,3.62
1310,0,388532.58,9535200.93,53.72,3.62
1205,0,258532.58,9555200.93,54.17,3.62
1632,0,388532.58,9465200.93,54.62,3.62
1261,0,358532.58,9545200.93,55.07,3.62
1265,0,398532.58,9545200.93,55.51,3.62
791,0,258532.58,9645200.93,55.96,3.63
1024,0,288532.58,9595200.93,56.41,3.63
1167,0,338532.58,9565200.93,56.86,3.63
985,0,358532.58,9605200.93,57.31,3.63
1169,0,358532.58,9565200.93,57.76,3.63
983,0,338532.58,9605200.93,58.21,3.63
833,0,218532.58,9635200.93,58.66,3.64
978,0,288532.58,9605200.93,59.11,3.64
1069,0,278532.58,9585200.93,59.56,3.64
1032,0,368532.58,9595200.93,60.01,3.64
1166,0,328532.58,9565200.93,60.46,3.65
1264,0,388532.58,9545200.93,60.91,3.65
511,0,218532.58,9705200.93,61.36,3.65
1031,0,358532.58,9595200.93,61.81,3.65
837,0,258532.58,9635200.93,62.25,3.66
940,0,368532.58,9615200.93,62.7,3.66
1112,0,248532.58,9575200.93,63.15,3.66
1158,0,248532.58,9565200.93,63.6,3.67
1636,0,428532.58,9465200.93,64.05,3.67
692,0,188532.58,9665200.93,64.5,3.67
1023,0,278532.58,9595200.93,64.95,3.68
1111,0,238532.58,9575200.93,65.4,3.68
1299,0,278532.58,9535200.93,65.85,3.69
1354,0,368532.58,9525200.93,66.3,3.69
1584,0,368532.58,9475200.93,66.75,3.7
1071,0,298532.58,9585200.93,67.2,3.7
1162,0.01,288532.58,9565200.93,67.65,3.71
1163,0.01,298532.58,9565200.93,68.1,3.71
1115,0.01,278532.58,9575200.93,68.55,3.72
651,0.01,238532.58,9675200.93,69,3.73
1630,0.01,368532.58,9465200.93,69.44,3.73
1120,0.01,328532.58,9575200.93,69.89,3.74
1443,0.01,338532.58,9505200.93,70.34,3.75
1260,0.01,348532.58,9545200.93,70.79,3.76
1588,0.01,408532.58,9475200.93,71.24,3.77
1540,0.01,388532.58,9485200.93,71.69,3.77
1537,0.01,358532.58,9485200.93,72.14,3.78
1541,0.01,398532.58,9485200.93,72.59,3.79
512,0.01,228532.58,9705200.93,73.04,3.8
1252,0.01,268532.58,9545200.93,73.49,3.82
1213,0.01,338532.58,9555200.93,73.94,3.83
977,0.01,278532.58,9605200.93,74.39,3.84
1348,0.01,308532.58,9525200.93,74.84,3.85
557,0.01,218532.58,9695200.93,75.29,3.86
1488,0.01,328532.58,9495200.93,75.74,3.87
1399,0.01,358532.58,9515200.93,76.18,3.89
1538,0.01,368532.58,9485200.93,76.63,3.9
1634,0.01,408532.58,9465200.93,77.08,3.91
508,0.01,188532.58,9705200.93,77.53,3.93
1255,0.01,298532.58,9545200.93,77.98,3.94
1159,0.01,258532.58,9565200.93,78.43,3.96
1441,0.01,318532.58,9505200.93,78.88,3.97
1583,0.01,358532.58,9475200.93,79.33,3.99
744,0.02,248532.58,9655200.93,79.78,4
1395,0.02,318532.58,9515200.93,80.23,4.02
1490,0.02,348532.58,9495200.93,80.68,4.03
1257,0.02,318532.58,9545200.93,81.13,4.05
1253,0.02,278532.58,9545200.93,81.58,4.07
1256,0.02,308532.58,9545200.93,82.03,4.08
1206,0.02,268532.58,9555200.93,82.48,4.1
1633,0.02,398532.58,9465200.93,82.92,4.12
1209,0.02,298532.58,9555200.93,83.37,4.13
510,0.02,208532.58,9705200.93,83.82,4.15
558,0.02,228532.58,9695200.93,84.27,4.17
698,0.02,248532.58,9665200.93,84.72,4.19
1305,0.02,338532.58,9535200.93,85.17,4.21
790,0.02,248532.58,9645200.93,85.62,4.23
787,0.02,218532.58,9645200.93,86.07,4.25
1353,0.02,358532.58,9525200.93,86.52,4.27
975,0.02,258532.58,9605200.93,86.97,4.3
1442,0.02,328532.58,9505200.93,87.42,4.32
836,0.02,248532.58,9635200.93,87.87,4.34
1539,0.03,378532.58,9485200.93,88.32,4.37
1161,0.03,278532.58,9565200.93,88.77,4.4
1258,0.03,328532.58,9545200.93,89.22,4.43
1165,0.03,318532.58,9565200.93,89.67,4.46
976,0.03,268532.58,9605200.93,90.11,4.49
1160,0.03,268532.58,9565200.93,90.56,4.52
1022,0.03,268532.58,9595200.93,91.01,4.55
1164,0.03,308532.58,9565200.93,91.46,4.58
741,0.04,218532.58,9655200.93,91.91,4.62
1444,0.04,348532.58,9505200.93,92.36,4.66
1489,0.04,338532.58,9495200.93,92.81,4.7
556,0.04,208532.58,9695200.93,93.26,4.74
599,0.04,178532.58,9685200.93,93.71,4.78
646,0.05,188532.58,9675200.93,94.16,4.83
1116,0.05,288532.58,9575200.93,94.61,4.88
509,0.05,198532.58,9705200.93,95.06,4.93
1119,0.06,318532.58,9575200.93,95.51,4.98
1309,0.06,378532.58,9535200.93,95.96,5.04
1351,0.06,338532.58,9525200.93,96.41,5.1
834,0.06,228532.58,9635200.93,96.85,5.17
1259,0.07,338532.58,9545200.93,97.3,5.24
1304,0.07,328532.58,9535200.93,97.75,5.31
1396,0.07,328532.58,9515200.93,98.2,5.38
1398,0.07,348532.58,9515200.93,98.65,5.45
789,0.08,238532.58,9645200.93,99.1,5.53
1302,0.09,308532.58,9535200.93,99.55,5.62
1302,100,308532.58,9535200.93,100,5.62
