"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
553,0.07,178532.58,9695200.93,0,0.07
554,0.11,188532.58,9695200.93,0,0.18
555,0.09,198532.58,9695200.93,0,0.28
600,0.12,188532.58,9685200.93,0,0.39
601,0.12,198532.58,9685200.93,0,0.51
602,0.11,208532.58,9685200.93,0,0.62
603,0.11,218532.58,9685200.93,0,0.73
604,0.07,228532.58,9685200.93,0,0.81
647,0.12,198532.58,9675200.93,0,0.92
648,0.12,208532.58,9675200.93,0,1.04
649,0.11,218532.58,9675200.93,0,1.15
650,0.07,228532.58,9675200.93,0,1.22
693,0.08,198532.58,9665200.93,0,1.3
694,0.09,208532.58,9665200.93,0,1.39
695,0.11,218532.58,9665200.93,0,1.5
696,0.11,228532.58,9665200.93,0,1.62
697,0.08,238532.58,9665200.93,0,1.7
742,0.12,228532.58,9655200.93,0,1.82
743,0.1,238532.58,9655200.93,0,1.91
788,0.12,228532.58,9645200.93,0,2.03
835,0.1,238532.58,9635200.93,0,2.13
1117,0.09,298532.58,9575200.93,0,2.22
1207,0.08,278532.58,9555200.93,0,2.3
1208,0.09,288532.58,9555200.93,0,2.39
1301,0.09,298532.58,9535200.93,0,2.48
1308,0.05,368532.58,9535200.93,0,2.53
1349,0.07,318532.58,9525200.93,0,2.61
1350,0.1,328532.58,9525200.93,0,2.7
1352,0.1,348532.58,9525200.93,0,2.81
1397,0.11,338532.58,9515200.93,0,2.92
1118,0.09,308532.58,9575200.93,0.43,3.01
1303,0.08,318532.58,9535200.93,1.5,3.09
1587,0.04,398532.58,9475200.93,2.99,3.12
1168,0.05,348532.58,9565200.93,3.12,3.18
1306,0.07,348532.58,9535200.93,3.71,3.25
1070,0.04,288532.58,9585200.93,4.08,3.29
1300,0.07,288532.58,9535200.93,5,3.36
1355,0.05,378532.58,9525200.93,6.7,3.4
567,0,318532.58,9695200.93,7.03,3.4
1585,0.03,378532.58,9475200.93,8.45,3.44
1491,0.02,358532.58,9495200.93,8.75,3.45
1492,0.04,368532.58,9495200.93,10.94,3.49
1586,0.01,388532.58,9475200.93,16.88,3.5
1214,0.04,348532.58,9555200.93,18.75,3.55
1448,0.02,388532.58,9505200.93,19.25,3.57
1307,0.03,358532.58,9535200.93,28.95,3.6
1402,0.02,388532.58,9515200.93,29.17,3.61
1445,0.01,358532.58,9505200.93,30.52,3.63
1254,0.03,288532.58,9545200.93,34.72,3.65
296,0,368532.58,9755200.93,35.08,3.65
331,0,258532.58,9745200.93,35.43,3.65
427,0,298532.58,9725200.93,35.78,3.65
472,0,288532.58,9715200.93,36.13,3.65
518,0,288532.58,9705200.93,36.49,3.65
521,0,318532.58,9705200.93,36.84,3.65
573,0,378532.58,9695200.93,37.19,3.65
664,0,368532.58,9675200.93,37.55,3.65
750,0,308532.58,9655200.93,37.9,3.65
796,0,308532.58,9645200.93,38.25,3.65
849,0,378532.58,9635200.93,38.6,3.65
1076,0,348532.58,9585200.93,38.96,3.65
203,0,358532.58,9775200.93,39.31,3.65
378,0,268532.58,9735200.93,39.66,3.65
514,0,248532.58,9705200.93,40.02,3.65
519,0,298532.58,9705200.93,40.37,3.65
520,0,308532.58,9705200.93,40.72,3.65
745,0,258532.58,9655200.93,41.07,3.65
843,0,318532.58,9635200.93,41.43,3.65
888,0,308532.58,9625200.93,41.78,3.65
889,0,318532.58,9625200.93,42.13,3.65
984,0,348532.58,9605200.93,42.48,3.65
1075,0,338532.58,9585200.93,42.84,3.65
1094,0,528532.58,9585200.93,43.19,3.65
1315,0,438532.58,9535200.93,43.54,3.65
850,0,388532.58,9635200.93,43.9,3.65
932,0,288532.58,9615200.93,44.25,3.65
1072,0,308532.58,9585200.93,44.6,3.65
1536,0,348532.58,9485200.93,44.95,3.65
981,0,318532.58,9605200.93,45.31,3.65
746,0,268532.58,9655200.93,45.66,3.65
842,0,308532.58,9635200.93,46.01,3.65
935,0,318532.58,9615200.93,46.37,3.65
938,0,348532.58,9615200.93,46.72,3.65
980,0,308532.58,9605200.93,47.07,3.66
468,0,248532.58,9715200.93,47.42,3.66
606,0,248532.58,9685200.93,47.78,3.66
652,0,248532.58,9675200.93,48.13,3.66
1176,0,428532.58,9565200.93,48.48,3.66
1134,0,468532.58,9575200.93,48.84,3.66
605,0,238532.58,9685200.93,49.19,3.66
1347,0,298532.58,9525200.93,49.54,3.66
749,0,298532.58,9655200.93,49.89,3.66
792,0,268532.58,9645200.93,50.25,3.66
931,0,278532.58,9615200.93,50.6,3.66
1020,0,248532.58,9595200.93,50.95,3.66
986,0,368532.58,9605200.93,51.31,3.66
1029,0,338532.58,9595200.93,51.66,3.66
1219,0,398532.58,9555200.93,52.01,3.66
559,0,238532.58,9695200.93,52.36,3.66
1114,0,268532.58,9575200.93,52.72,3.66
993,0,438532.58,9605200.93,53.07,3.66
513,0,238532.58,9705200.93,53.42,3.66
934,0,308532.58,9615200.93,53.78,3.66
979,0,298532.58,9605200.93,54.13,3.66
1065,0,238532.58,9585200.93,54.48,3.66
1027,0,318532.58,9595200.93,54.83,3.66
933,0,298532.58,9615200.93,55.19,3.66
1077,0,358532.58,9585200.93,55.54,3.66
937,0,338532.58,9615200.93,55.89,3.66
1124,0,368532.58,9575200.93,56.25,3.66
895,0,378532.58,9625200.93,56.6,3.66
332,0,268532.58,9745200.93,56.95,3.66
1210,0,308532.58,9555200.93,57.3,3.66
1215,0,358532.58,9555200.93,57.66,3.66
1030,0,348532.58,9595200.93,58.01,3.66
1590,0,428532.58,9475200.93,58.36,3.66
838,0,268532.58,9635200.93,58.72,3.66
1356,0,388532.58,9525200.93,59.07,3.66
1493,0,378532.58,9495200.93,59.42,3.67
939,0,358532.58,9615200.93,59.77,3.67
1635,0,418532.58,9465200.93,60.13,3.67
881,0,238532.58,9625200.93,60.48,3.67
1447,0,378532.58,9505200.93,60.83,3.67
1346,0,288532.58,9525200.93,61.19,3.67
1631,0,378532.58,9465200.93,61.54,3.67
1021,0,258532.58,9595200.93,61.89,3.67
941,0,378532.58,9615200.93,62.24,3.67
1310,0,388532.58,9535200.93,62.6,3.67
894,0,368532.58,9625200.93,62.95,3.68
1632,0,388532.58,9465200.93,63.3,3.68
1401,0,378532.58,9515200.93,63.66,3.68
1261,0,358532.58,9545200.93,64.01,3.68
791,0,258532.58,9645200.93,64.36,3.68
1167,0,338532.58,9565200.93,64.71,3.68
1024,0,288532.58,9595200.93,65.07,3.68
1265,0,398532.58,9545200.93,65.42,3.69
985,0,358532.58,9605200.93,65.77,3.69
1205,0,258532.58,9555200.93,66.13,3.69
833,0,218532.58,9635200.93,66.48,3.69
1312,0,408532.58,9535200.93,66.83,3.69
1169,0,358532.58,9565200.93,67.18,3.7
983,0,338532.58,9605200.93,67.54,3.7
1069,0,278532.58,9585200.93,67.89,3.7
1032,0,368532.58,9595200.93,68.24,3.7
978,0,288532.58,9605200.93,68.6,3.71
511,0,218532.58,9705200.93,68.95,3.71
1166,0,328532.58,9565200.93,69.3,3.71
1264,0,388532.58,9545200.93,69.65,3.71
1031,0,358532.58,9595200.93,70.01,3.72
940,0,368532.58,9615200.93,70.36,3.72
1158,0,248532.58,9565200.93,70.71,3.73
692,0,188532.58,9665200.93,71.07,3.73
1636,0,428532.58,9465200.93,71.42,3.73
1112,0,248532.58,9575200.93,71.77,3.74
1111,0,238532.58,9575200.93,72.12,3.74
1299,0.01,278532.58,9535200.93,72.48,3.75
1023,0.01,278532.58,9595200.93,72.83,3.75
1162,0.01,288532.58,9565200.93,73.18,3.76
837,0.01,258532.58,9635200.93,73.54,3.76
1354,0.01,368532.58,9525200.93,73.89,3.77
1163,0.01,298532.58,9565200.93,74.24,3.77
1115,0.01,278532.58,9575200.93,74.59,3.78
1584,0.01,368532.58,9475200.93,74.95,3.79
651,0.01,238532.58,9675200.93,75.3,3.79
1630,0.01,368532.58,9465200.93,75.65,3.8
1071,0.01,298532.58,9585200.93,76.01,3.81
1260,0.01,348532.58,9545200.93,76.36,3.81
1443,0.01,338532.58,9505200.93,76.71,3.82
1588,0.01,408532.58,9475200.93,77.06,3.83
1120,0.01,328532.58,9575200.93,77.42,3.84
1540,0.01,388532.58,9485200.93,77.77,3.85
1541,0.01,398532.58,9485200.93,78.12,3.86
512,0.01,228532.58,9705200.93,78.48,3.87
1537,0.01,358532.58,9485200.93,78.83,3.88
1213,0.01,338532.58,9555200.93,79.18,3.89
1348,0.01,308532.58,9525200.93,79.53,3.9
557,0.01,218532.58,9695200.93,79.89,3.92
1488,0.01,328532.58,9495200.93,80.24,3.93
1252,0.01,268532.58,9545200.93,80.59,3.94
1399,0.01,358532.58,9515200.93,80.95,3.95
508,0.01,188532.58,9705200.93,81.3,3.97
1255,0.01,298532.58,9545200.93,81.65,3.98
1441,0.02,318532.58,9505200.93,82,4
744,0.02,248532.58,9655200.93,82.36,4.01
1538,0.02,368532.58,9485200.93,82.71,4.03
1583,0.02,358532.58,9475200.93,83.06,4.04
1634,0.02,408532.58,9465200.93,83.42,4.06
1395,0.02,318532.58,9515200.93,83.77,4.08
1490,0.02,348532.58,9495200.93,84.12,4.09
1253,0.02,278532.58,9545200.93,84.47,4.11
1257,0.02,318532.58,9545200.93,84.83,4.13
1256,0.02,308532.58,9545200.93,85.18,4.14
1206,0.02,268532.58,9555200.93,85.53,4.16
977,0.02,278532.58,9605200.93,85.89,4.18
1209,0.02,298532.58,9555200.93,86.24,4.19
1633,0.02,398532.58,9465200.93,86.59,4.21
510,0.02,208532.58,9705200.93,86.94,4.23
558,0.02,228532.58,9695200.93,87.3,4.25
698,0.02,248532.58,9665200.93,87.65,4.27
1305,0.02,338532.58,9535200.93,88,4.29
790,0.02,248532.58,9645200.93,88.36,4.31
787,0.02,218532.58,9645200.93,88.71,4.33
1159,0.02,258532.58,9565200.93,89.06,4.35
1353,0.02,358532.58,9525200.93,89.41,4.38
836,0.02,248532.58,9635200.93,89.77,4.4
975,0.03,258532.58,9605200.93,90.12,4.43
1442,0.03,328532.58,9505200.93,90.47,4.45
1539,0.03,378532.58,9485200.93,90.83,4.48
1161,0.03,278532.58,9565200.93,91.18,4.51
976,0.03,268532.58,9605200.93,91.53,4.54
1258,0.03,328532.58,9545200.93,91.88,4.57
1165,0.03,318532.58,9565200.93,92.24,4.6
1164,0.03,308532.58,9565200.93,92.59,4.63
1160,0.03,268532.58,9565200.93,92.94,4.67
1022,0.03,268532.58,9595200.93,93.3,4.7
741,0.04,218532.58,9655200.93,93.65,4.74
1444,0.04,348532.58,9505200.93,94,4.78
1489,0.04,338532.58,9495200.93,94.35,4.82
556,0.04,208532.58,9695200.93,94.71,4.86
599,0.04,178532.58,9685200.93,95.06,4.9
646,0.05,188532.58,9675200.93,95.41,4.95
1116,0.05,288532.58,9575200.93,95.77,5
509,0.05,198532.58,9705200.93,96.12,5.05
1119,0.06,318532.58,9575200.93,96.47,5.11
1309,0.06,378532.58,9535200.93,96.82,5.17
1351,0.06,338532.58,9525200.93,97.18,5.23
834,0.06,228532.58,9635200.93,97.53,5.29
1304,0.07,328532.58,9535200.93,97.88,5.36
1396,0.07,328532.58,9515200.93,98.24,5.43
1259,0.07,338532.58,9545200.93,98.59,5.51
1398,0.07,348532.58,9515200.93,98.94,5.58
789,0.08,238532.58,9645200.93,99.29,5.66
1302,0.1,308532.58,9535200.93,99.65,5.76
1302,100,308532.58,9535200.93,100,5.76
