"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
165,0.1,438532.58,9785200.93,0,0.1
354,0.05,488532.58,9745200.93,0,0.15
398,0.04,468532.58,9735200.93,0,0.2
405,0.03,538532.58,9735200.93,0,0.22
406,0.04,548532.58,9735200.93,0,0.26
211,0.08,438532.58,9775200.93,0.56,0.34
444,0.03,468532.58,9725200.93,1.56,0.37
546,0.01,568532.58,9705200.93,4.28,0.38
402,0.06,508532.58,9735200.93,7.16,0.44
213,0.1,458532.58,9775200.93,8.33,0.54
212,0.08,448532.58,9775200.93,10.55,0.62
400,0.03,488532.58,9735200.93,12.24,0.65
119,0.09,438532.58,9795200.93,24.83,0.74
259,0.07,458532.58,9765200.93,33.53,0.81
116,0,408532.58,9795200.93,33.99,0.81
392,0,408532.58,9735200.93,34.45,0.81
486,0,428532.58,9715200.93,34.91,0.81
491,0,478532.58,9715200.93,35.38,0.81
583,0,478532.58,9695200.93,35.84,0.81
626,0,448532.58,9685200.93,36.3,0.81
677,0,498532.58,9675200.93,36.76,0.81
678,0,508532.58,9675200.93,37.22,0.81
722,0,488532.58,9665200.93,37.68,0.81
772,0,528532.58,9655200.93,38.14,0.81
813,0,478532.58,9645200.93,38.61,0.81
824,0,588532.58,9645200.93,39.07,0.81
958,0,548532.58,9615200.93,39.53,0.81
997,0,478532.58,9605200.93,39.99,0.81
998,0,488532.58,9605200.93,40.45,0.81
1006,0,568532.58,9605200.93,40.91,0.81
1049,0,538532.58,9595200.93,41.38,0.81
1091,0,498532.58,9585200.93,41.84,0.81
438,0,408532.58,9725200.93,42.3,0.81
494,0,508532.58,9715200.93,42.76,0.81
587,0,518532.58,9695200.93,43.22,0.81
629,0,478532.58,9685200.93,43.68,0.81
673,0,458532.58,9675200.93,44.15,0.81
719,0,458532.58,9665200.93,44.61,0.81
721,0,478532.58,9665200.93,45.07,0.81
911,0,538532.58,9625200.93,45.53,0.81
912,0,548532.58,9625200.93,45.99,0.81
957,0,538532.58,9615200.93,46.45,0.81
1003,0,538532.58,9605200.93,46.92,0.81
1044,0,488532.58,9595200.93,47.38,0.81
1045,0,498532.58,9595200.93,47.84,0.81
1047,0,518532.58,9595200.93,48.3,0.81
1095,0,538532.58,9585200.93,48.76,0.81
674,0,468532.58,9675200.93,49.22,0.81
1043,0,478532.58,9595200.93,49.68,0.81
1048,0,528532.58,9595200.93,50.15,0.81
71,0,418532.58,9805200.93,50.61,0.81
495,0,518532.58,9715200.93,51.07,0.81
634,0,528532.58,9685200.93,51.53,0.81
814,0,488532.58,9645200.93,51.99,0.81
496,0,528532.58,9715200.93,52.45,0.81
680,0,528532.58,9675200.93,52.92,0.81
451,0,538532.58,9725200.93,53.38,0.81
584,0,488532.58,9695200.93,53.84,0.81
1140,0,528532.58,9575200.93,54.3,0.81
588,0,528532.58,9695200.93,54.76,0.81
675,0,478532.58,9675200.93,55.22,0.81
767,0,478532.58,9655200.93,55.69,0.81
869,0,578532.58,9635200.93,56.15,0.81
256,0,428532.58,9765200.93,56.61,0.81
532,0,428532.58,9705200.93,57.07,0.81
582,0,468532.58,9695200.93,57.53,0.81
487,0,438532.58,9715200.93,57.99,0.81
209,0,418532.58,9775200.93,58.46,0.81
724,0,508532.58,9665200.93,58.92,0.81
771,0,518532.58,9655200.93,59.38,0.81
770,0,508532.58,9655200.93,59.84,0.81
117,0,418532.58,9795200.93,60.3,0.81
450,0,528532.58,9725200.93,60.76,0.81
449,0,518532.58,9725200.93,61.23,0.81
446,0,488532.58,9725200.93,61.69,0.81
447,0,498532.58,9725200.93,62.15,0.81
492,0,488532.58,9715200.93,62.61,0.81
533,0,438532.58,9705200.93,63.07,0.81
441,0,438532.58,9725200.93,63.53,0.81
1009,0,598532.58,9605200.93,63.99,0.81
26,0,428532.58,9815200.93,64.46,0.81
687,0,598532.58,9675200.93,64.92,0.81
734,0,608532.58,9665200.93,65.38,0.82
489,0,458532.58,9715200.93,65.84,0.82
168,0,468532.58,9785200.93,66.3,0.82
1094,0,528532.58,9585200.93,66.76,0.82
689,0,618532.58,9675200.93,67.23,0.82
452,0,548532.58,9725200.93,67.69,0.82
27,0,438532.58,9815200.93,68.15,0.82
445,0,478532.58,9725200.93,68.61,0.82
443,0,458532.58,9725200.93,69.07,0.82
918,0,608532.58,9625200.93,69.53,0.82
121,0,458532.58,9795200.93,70,0.83
686,0,588532.58,9675200.93,70.46,0.83
163,0,418532.58,9785200.93,70.92,0.83
960,0,568532.58,9615200.93,71.38,0.83
261,0,478532.58,9765200.93,71.84,0.83
215,0,478532.58,9775200.93,72.3,0.83
628,0,468532.58,9685200.93,72.77,0.84
216,0,488532.58,9775200.93,73.23,0.84
28,0,448532.58,9815200.93,73.69,0.84
1008,0,588532.58,9605200.93,74.15,0.84
916,0,588532.58,9625200.93,74.61,0.85
351,0,458532.58,9745200.93,75.07,0.85
640,0,588532.58,9685200.93,75.53,0.85
688,0,608532.58,9675200.93,76,0.85
306,0,468532.58,9755200.93,76.46,0.86
735,0,618532.58,9665200.93,76.92,0.86
962,0,588532.58,9615200.93,77.38,0.86
781,0,618532.58,9655200.93,77.84,0.87
453,0,558532.58,9725200.93,78.3,0.87
442,0,448532.58,9725200.93,78.77,0.88
72,0,428532.58,9805200.93,79.23,0.88
303,0.01,438532.58,9755200.93,79.69,0.89
547,0.01,578532.58,9705200.93,80.15,0.89
396,0.01,448532.58,9735200.93,80.61,0.9
358,0.01,528532.58,9745200.93,81.07,0.9
448,0.01,508532.58,9725200.93,81.54,0.91
357,0.01,518532.58,9745200.93,82,0.92
870,0.01,588532.58,9635200.93,82.46,0.92
262,0.01,488532.58,9765200.93,82.92,0.93
548,0.01,588532.58,9705200.93,83.38,0.94
210,0.01,428532.58,9775200.93,83.84,0.95
304,0.01,448532.58,9755200.93,84.31,0.96
257,0.01,438532.58,9765200.93,84.77,0.97
873,0.01,618532.58,9635200.93,85.23,0.98
963,0.01,598532.58,9615200.93,85.69,0.99
594,0.01,588532.58,9695200.93,86.15,1
827,0.01,618532.58,9645200.93,86.61,1.02
490,0.01,468532.58,9715200.93,87.08,1.03
403,0.01,518532.58,9735200.93,87.54,1.05
500,0.01,568532.58,9715200.93,88,1.06
401,0.01,498532.58,9735200.93,88.46,1.07
399,0.02,478532.58,9735200.93,88.92,1.09
355,0.02,498532.58,9745200.93,89.38,1.11
871,0.02,598532.58,9635200.93,89.84,1.13
872,0.02,608532.58,9635200.93,90.31,1.15
308,0.02,488532.58,9755200.93,90.77,1.18
120,0.02,448532.58,9795200.93,91.23,1.2
408,0.02,568532.58,9735200.93,91.69,1.22
404,0.03,528532.58,9735200.93,92.15,1.25
