"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
71,0.09,418532.58,9805200.93,0,0.09
113,0.06,378532.58,9795200.93,0,0.15
161,0.09,398532.58,9785200.93,0,0.24
863,0.05,518532.58,9635200.93,3.12,0.29
444,0,468532.58,9725200.93,3.65,0.29
211,0.01,438532.58,9775200.93,5.47,0.3
545,0.01,558532.58,9705200.93,5.59,0.31
909,0.06,518532.58,9625200.93,6.25,0.37
114,0.11,388532.58,9795200.93,6.6,0.48
546,0.01,568532.58,9705200.93,7.11,0.49
910,0.01,528532.58,9625200.93,7.59,0.5
402,0.01,508532.58,9735200.93,8.23,0.51
633,0.01,518532.58,9685200.93,8.33,0.52
999,0,498532.58,9605200.93,8.33,0.52
208,0.03,408532.58,9775200.93,8.48,0.55
728,0.03,548532.58,9665200.93,8.63,0.58
763,0.03,438532.58,9655200.93,9.26,0.61
820,0.01,548532.58,9645200.93,9.27,0.62
116,0.05,408532.58,9795200.93,9.62,0.67
587,0,518532.58,9695200.93,12.5,0.67
725,0,518532.58,9665200.93,12.5,0.68
772,0.01,528532.58,9655200.93,12.5,0.68
773,0,538532.58,9655200.93,12.5,0.68
580,0.01,448532.58,9695200.93,12.72,0.69
441,0,438532.58,9725200.93,14.29,0.69
400,0.01,488532.58,9735200.93,18.21,0.7
583,0,478532.58,9695200.93,23.78,0.7
212,0,448532.58,9775200.93,26.56,0.71
586,0,508532.58,9695200.93,29.69,0.71
758,0.01,388532.58,9655200.93,30.53,0.72
933,0,298532.58,9615200.93,35.16,0.72
291,0,318532.58,9755200.93,35.34,0.72
353,0,478532.58,9745200.93,35.52,0.72
512,0,228532.58,9705200.93,35.7,0.72
800,0,348532.58,9645200.93,35.88,0.72
838,0,268532.58,9635200.93,36.07,0.72
892,0,348532.58,9625200.93,36.25,0.72
917,0,598532.58,9625200.93,36.43,0.72
935,0,318532.58,9615200.93,36.61,0.72
938,0,348532.58,9615200.93,36.8,0.72
941,0,378532.58,9615200.93,36.98,0.72
991,0,418532.58,9605200.93,37.16,0.72
992,0,428532.58,9605200.93,37.34,0.72
1008,0,588532.58,9605200.93,37.52,0.72
1037,0,418532.58,9595200.93,37.71,0.72
1039,0,438532.58,9595200.93,37.89,0.72
1043,0,478532.58,9595200.93,38.07,0.72
1090,0,488532.58,9585200.93,38.25,0.72
1399,0,358532.58,9515200.93,38.43,0.72
1444,0,348532.58,9505200.93,38.62,0.72
380,0,288532.58,9735200.93,38.8,0.72
540,0,508532.58,9705200.93,38.98,0.72
557,0,218532.58,9695200.93,39.16,0.72
686,0,588532.58,9675200.93,39.35,0.72
746,0,268532.58,9655200.93,39.53,0.72
942,0,388532.58,9615200.93,39.71,0.72
988,0,388532.58,9605200.93,39.89,0.72
1048,0,528532.58,9595200.93,40.07,0.72
1261,0,358532.58,9545200.93,40.26,0.72
1307,0,358532.58,9535200.93,40.44,0.72
1445,0,358532.58,9505200.93,40.62,0.72
301,0,418532.58,9755200.93,40.8,0.72
384,0,328532.58,9735200.93,40.98,0.72
683,0,558532.58,9675200.93,41.17,0.72
802,0,368532.58,9645200.93,41.35,0.72
886,0,288532.58,9625200.93,41.53,0.72
903,0,458532.58,9625200.93,41.71,0.72
912,0,548532.58,9625200.93,41.9,0.72
1006,0,568532.58,9605200.93,42.08,0.72
1094,0,528532.58,9585200.93,42.26,0.72
110,0,348532.58,9795200.93,42.44,0.72
156,0,348532.58,9785200.93,42.62,0.72
289,0,298532.58,9755200.93,42.81,0.72
338,0,328532.58,9745200.93,42.99,0.72
492,0,488532.58,9715200.93,43.17,0.72
674,0,468532.58,9675200.93,43.35,0.72
839,0,278532.58,9635200.93,43.53,0.72
980,0,308532.58,9605200.93,43.72,0.72
1490,0,348532.58,9495200.93,43.9,0.72
111,0,358532.58,9795200.93,44.08,0.72
112,0,368532.58,9795200.93,44.26,0.72
247,0,338532.58,9765200.93,44.45,0.72
677,0,498532.58,9675200.93,44.63,0.72
684,0,568532.58,9675200.93,44.81,0.72
757,0,378532.58,9655200.93,44.99,0.72
854,0,428532.58,9635200.93,45.17,0.72
936,0,328532.58,9615200.93,45.36,0.72
982,0,328532.58,9605200.93,45.54,0.72
558,0,228532.58,9695200.93,45.72,0.72
867,0,558532.58,9635200.93,45.9,0.72
934,0,308532.58,9615200.93,46.08,0.72
244,0,308532.58,9765200.93,46.27,0.72
333,0,278532.58,9745200.93,46.45,0.72
334,0,288532.58,9745200.93,46.63,0.72
1007,0,578532.58,9605200.93,46.81,0.72
729,0,558532.58,9665200.93,47,0.72
899,0,418532.58,9625200.93,47.18,0.72
305,0,458532.58,9755200.93,47.36,0.72
849,0,378532.58,9635200.93,47.54,0.72
900,0,428532.58,9625200.93,47.72,0.72
946,0,428532.58,9615200.93,47.91,0.72
981,0,318532.58,9605200.93,48.09,0.72
1042,0,468532.58,9595200.93,48.27,0.72
302,0,428532.58,9755200.93,48.45,0.72
352,0,468532.58,9745200.93,48.64,0.72
745,0,258532.58,9655200.93,48.82,0.72
937,0,338532.58,9615200.93,49,0.72
166,0,448532.58,9785200.93,49.18,0.72
622,0,408532.58,9685200.93,49.36,0.72
756,0,368532.58,9655200.93,49.55,0.72
801,0,358532.58,9645200.93,49.73,0.72
1040,0,448532.58,9595200.93,49.91,0.72
1041,0,458532.58,9595200.93,50.09,0.72
1047,0,518532.58,9595200.93,50.27,0.72
711,0,378532.58,9665200.93,50.46,0.72
765,0,458532.58,9655200.93,50.64,0.72
902,0,448532.58,9625200.93,50.82,0.72
769,0,498532.58,9655200.93,51,0.72
856,0,448532.58,9635200.93,51.19,0.72
932,0,288532.58,9615200.93,51.37,0.72
989,0,398532.58,9605200.93,51.55,0.72
945,0,418532.58,9615200.93,51.73,0.72
203,0,358532.58,9775200.93,51.91,0.72
443,0,458532.58,9725200.93,52.1,0.72
993,0,438532.58,9605200.93,52.28,0.72
395,0,438532.58,9735200.93,52.46,0.73
528,0,388532.58,9705200.93,52.64,0.73
620,0,388532.58,9685200.93,52.82,0.73
632,0,508532.58,9685200.93,53.01,0.73
722,0,488532.58,9665200.93,53.19,0.73
901,0,438532.58,9625200.93,53.37,0.73
943,0,398532.58,9615200.93,53.55,0.73
337,0,318532.58,9745200.93,53.74,0.73
451,0,538532.58,9725200.93,53.92,0.73
768,0,488532.58,9655200.93,54.1,0.73
168,0,468532.58,9785200.93,54.28,0.73
668,0,408532.58,9675200.93,54.46,0.73
354,0,488532.58,9745200.93,54.65,0.73
808,0,428532.58,9645200.93,54.83,0.73
885,0,278532.58,9625200.93,55.01,0.73
721,0,478532.58,9665200.93,55.19,0.73
861,0,498532.58,9635200.93,55.37,0.73
574,0,388532.58,9695200.93,55.56,0.73
584,0,488532.58,9695200.93,55.74,0.73
621,0,398532.58,9685200.93,55.92,0.73
676,0,488532.58,9675200.93,56.1,0.73
766,0,468532.58,9655200.93,56.29,0.73
983,0,338532.58,9605200.93,56.47,0.73
496,0,528532.58,9715200.93,56.65,0.73
497,0,538532.58,9715200.93,56.83,0.73
304,0,448532.58,9755200.93,57.01,0.73
493,0,498532.58,9715200.93,57.2,0.73
911,0,538532.58,9625200.93,57.38,0.73
450,0,528532.58,9725200.93,57.56,0.73
349,0,438532.58,9745200.93,57.74,0.73
448,0,508532.58,9725200.93,57.92,0.73
355,0,498532.58,9745200.93,58.11,0.73
541,0,518532.58,9705200.93,58.29,0.73
585,0,498532.58,9695200.93,58.47,0.73
542,0,528532.58,9705200.93,58.65,0.73
589,0,538532.58,9695200.93,58.84,0.74
575,0,398532.58,9695200.93,59.02,0.74
817,0,518532.58,9645200.93,59.2,0.74
791,0,258532.58,9645200.93,59.38,0.74
1000,0,508532.58,9605200.93,59.56,0.74
482,0,388532.58,9715200.93,59.75,0.74
1044,0,488532.58,9595200.93,59.93,0.74
340,0,348532.58,9745200.93,60.11,0.74
348,0,428532.58,9745200.93,60.29,0.74
846,0,348532.58,9635200.93,60.47,0.74
944,0,408532.58,9615200.93,60.66,0.74
491,0,478532.58,9715200.93,60.84,0.74
859,0,478532.58,9635200.93,61.02,0.74
675,0,478532.58,9675200.93,61.2,0.74
391,0,398532.58,9735200.93,61.39,0.74
627,0,458532.58,9685200.93,61.57,0.74
814,0,488532.58,9645200.93,61.75,0.74
165,0,438532.58,9785200.93,61.93,0.74
631,0,498532.58,9685200.93,62.11,0.74
401,0,498532.58,9735200.93,62.3,0.74
905,0,478532.58,9625200.93,62.48,0.74
398,0,468532.58,9735200.93,62.66,0.74
669,0,418532.58,9675200.93,62.84,0.75
853,0,418532.58,9635200.93,63.02,0.75
858,0,468532.58,9635200.93,63.21,0.75
897,0,398532.58,9625200.93,63.39,0.75
951,0,478532.58,9615200.93,63.57,0.75
770,0,508532.58,9655200.93,63.75,0.75
807,0,418532.58,9645200.93,63.94,0.75
809,0,438532.58,9645200.93,64.12,0.75
248,0,348532.58,9765200.93,64.3,0.75
576,0,408532.58,9695200.93,64.48,0.75
673,0,458532.58,9675200.93,64.66,0.75
535,0,458532.58,9705200.93,64.85,0.75
537,0,478532.58,9705200.93,65.03,0.75
408,0,568532.58,9735200.93,65.21,0.75
671,0,438532.58,9675200.93,65.39,0.75
898,0,408532.58,9625200.93,65.57,0.75
670,0,428532.58,9675200.93,65.76,0.75
449,0,518532.58,9725200.93,65.94,0.76
536,0,468532.58,9705200.93,66.12,0.76
812,0,468532.58,9645200.93,66.3,0.76
300,0,408532.58,9755200.93,66.49,0.76
396,0,448532.58,9735200.93,66.67,0.76
630,0,488532.58,9685200.93,66.85,0.76
723,0,498532.58,9665200.93,67.03,0.76
771,0,518532.58,9655200.93,67.21,0.76
906,0,488532.58,9625200.93,67.4,0.76
957,0,538532.58,9615200.93,67.58,0.76
590,0,548532.58,9695200.93,67.76,0.76
811,0,458532.58,9645200.93,67.94,0.76
347,0,418532.58,9745200.93,68.12,0.76
682,0,548532.58,9675200.93,68.31,0.76
578,0,428532.58,9695200.93,68.49,0.76
628,0,468532.58,9685200.93,68.67,0.77
719,0,458532.58,9665200.93,68.85,0.77
404,0,528532.58,9735200.93,69.04,0.77
623,0,418532.58,9685200.93,69.22,0.77
487,0,438532.58,9715200.93,69.4,0.77
949,0,458532.58,9615200.93,69.58,0.77
1001,0,518532.58,9605200.93,69.76,0.77
813,0,478532.58,9645200.93,69.95,0.77
714,0,408532.58,9665200.93,70.13,0.77
998,0,488532.58,9605200.93,70.31,0.77
712,0,388532.58,9665200.93,70.49,0.77
157,0,358532.58,9785200.93,70.67,0.78
437,0,398532.58,9725200.93,70.86,0.78
626,0,448532.58,9685200.93,71.04,0.78
815,0,498532.58,9645200.93,71.22,0.78
306,0,468532.58,9755200.93,71.4,0.78
760,0,408532.58,9655200.93,71.59,0.78
592,0,568532.58,9695200.93,71.77,0.78
483,0,398532.58,9715200.93,71.95,0.78
819,0,538532.58,9645200.93,72.13,0.78
678,0,508532.58,9675200.93,72.31,0.78
346,0,408532.58,9745200.93,72.5,0.79
582,0,468532.58,9695200.93,72.68,0.79
948,0,448532.58,9615200.93,72.86,0.79
720,0,468532.58,9665200.93,73.04,0.79
357,0,518532.58,9745200.93,73.22,0.79
489,0,458532.58,9715200.93,73.41,0.79
529,0,398532.58,9705200.93,73.59,0.79
665,0,378532.58,9675200.93,73.77,0.79
490,0,468532.58,9715200.93,73.95,0.79
120,0,448532.58,9795200.93,74.14,0.8
446,0,488532.58,9725200.93,74.32,0.8
392,0,408532.58,9735200.93,74.5,0.8
818,0,528532.58,9645200.93,74.68,0.8
119,0,438532.58,9795200.93,74.86,0.8
345,0,398532.58,9745200.93,75.05,0.8
531,0,418532.58,9705200.93,75.23,0.8
532,0,428532.58,9705200.93,75.41,0.81
399,0,478532.58,9735200.93,75.59,0.81
629,0,478532.58,9685200.93,75.77,0.81
636,0,548532.58,9685200.93,75.96,0.81
298,0,388532.58,9755200.93,76.14,0.81
488,0,448532.58,9715200.93,76.32,0.81
28,0,448532.58,9815200.93,76.5,0.81
588,0,528532.58,9695200.93,76.69,0.82
625,0,438532.58,9685200.93,76.87,0.82
445,0,478532.58,9725200.93,77.05,0.82
442,0,448532.58,9725200.93,77.23,0.82
767,0,478532.58,9655200.93,77.41,0.82
259,0,458532.58,9765200.93,77.6,0.82
672,0,448532.58,9675200.93,77.78,0.82
533,0,438532.58,9705200.93,77.96,0.83
213,0,458532.58,9775200.93,78.14,0.83
299,0,398532.58,9755200.93,78.32,0.83
454,0,568532.58,9725200.93,78.51,0.83
726,0,528532.58,9665200.93,78.69,0.83
804,0,388532.58,9645200.93,78.87,0.84
500,0,568532.58,9715200.93,79.05,0.84
724,0,508532.58,9665200.93,79.24,0.84
904,0,468532.58,9625200.93,79.42,0.84
577,0,418532.58,9695200.93,79.6,0.84
715,0,418532.58,9665200.93,79.78,0.84
860,0,488532.58,9635200.93,79.96,0.85
947,0,438532.58,9615200.93,80.15,0.85
950,0,468532.58,9615200.93,80.33,0.85
718,0,448532.58,9665200.93,80.51,0.85
