"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
1008,0,588532.58,9605200.93,53.94,0.27
1039,0,438532.58,9595200.93,54.2,0.27
1090,0,488532.58,9585200.93,54.45,0.27
1444,0,348532.58,9505200.93,54.71,0.27
206,0,388532.58,9775200.93,54.97,0.27
486,0,428532.58,9715200.93,55.22,0.27
493,0,498532.58,9715200.93,55.48,0.27
512,0,228532.58,9705200.93,55.74,0.27
557,0,218532.58,9695200.93,56,0.27
714,0,408532.58,9665200.93,56.25,0.27
758,0,388532.58,9655200.93,56.51,0.27
912,0,548532.58,9625200.93,56.77,0.27
942,0,388532.58,9615200.93,57.03,0.27
1040,0,448532.58,9595200.93,57.28,0.27
1261,0,358532.58,9545200.93,57.54,0.27
1307,0,358532.58,9535200.93,57.8,0.27
210,0,428532.58,9775200.93,58.06,0.27
289,0,298532.58,9755200.93,58.31,0.27
338,0,328532.58,9745200.93,58.57,0.27
380,0,288532.58,9735200.93,58.83,0.27
384,0,328532.58,9735200.93,59.08,0.27
492,0,488532.58,9715200.93,59.34,0.27
530,0,408532.58,9705200.93,59.6,0.27
533,0,438532.58,9705200.93,59.86,0.27
578,0,428532.58,9695200.93,60.11,0.27
717,0,438532.58,9665200.93,60.37,0.27
746,0,268532.58,9655200.93,60.63,0.27
802,0,368532.58,9645200.93,60.89,0.27
804,0,388532.58,9645200.93,61.14,0.27
886,0,288532.58,9625200.93,61.4,0.27
110,0,348532.58,9795200.93,61.66,0.27
201,0,338532.58,9775200.93,61.91,0.27
259,0,458532.58,9765200.93,62.17,0.27
350,0,448532.58,9745200.93,62.43,0.27
558,0,228532.58,9695200.93,62.69,0.27
674,0,468532.58,9675200.93,62.94,0.27
809,0,438532.58,9645200.93,63.2,0.27
980,0,308532.58,9605200.93,63.46,0.27
1490,0,348532.58,9495200.93,63.72,0.27
111,0,358532.58,9795200.93,63.97,0.27
683,0,558532.58,9675200.93,64.23,0.27
982,0,328532.58,9605200.93,64.49,0.27
211,0,438532.58,9775200.93,64.75,0.27
257,0,438532.58,9765200.93,65,0.27
488,0,448532.58,9715200.93,65.26,0.27
489,0,458532.58,9715200.93,65.52,0.27
805,0,398532.58,9645200.93,65.77,0.27
839,0,278532.58,9635200.93,66.03,0.27
1007,0,578532.58,9605200.93,66.29,0.27
684,0,568532.58,9675200.93,66.55,0.27
713,0,398532.58,9665200.93,66.8,0.27
867,0,558532.58,9635200.93,67.06,0.27
954,0,508532.58,9615200.93,67.32,0.27
244,0,308532.58,9765200.93,67.58,0.27
247,0,338532.58,9765200.93,67.83,0.27
333,0,278532.58,9745200.93,68.09,0.27
490,0,468532.58,9715200.93,68.35,0.27
818,0,528532.58,9645200.93,68.61,0.27
936,0,328532.58,9615200.93,68.86,0.27
260,0,468532.58,9765200.93,69.12,0.27
446,0,488532.58,9725200.93,69.38,0.27
531,0,418532.58,9705200.93,69.63,0.27
673,0,458532.58,9675200.93,69.89,0.27
711,0,378532.58,9665200.93,70.15,0.27
716,0,428532.58,9665200.93,70.41,0.27
334,0,288532.58,9745200.93,70.66,0.27
397,0,458532.58,9735200.93,70.92,0.27
675,0,478532.58,9675200.93,71.18,0.27
756,0,368532.58,9655200.93,71.44,0.27
861,0,498532.58,9635200.93,71.69,0.27
306,0,468532.58,9755200.93,71.95,0.27
801,0,358532.58,9645200.93,72.21,0.27
849,0,378532.58,9635200.93,72.47,0.27
981,0,318532.58,9605200.93,72.72,0.27
302,0,428532.58,9755200.93,72.98,0.27
337,0,318532.58,9745200.93,73.24,0.27
745,0,258532.58,9655200.93,73.49,0.27
934,0,308532.58,9615200.93,73.75,0.27
937,0,338532.58,9615200.93,74.01,0.28
627,0,458532.58,9685200.93,74.27,0.28
636,0,548532.58,9685200.93,74.52,0.28
398,0,468532.58,9735200.93,74.78,0.28
726,0,528532.58,9665200.93,75.04,0.28
989,0,398532.58,9605200.93,75.3,0.28
304,0,448532.58,9755200.93,75.55,0.28
256,0,428532.58,9765200.93,75.81,0.28
165,0,438532.58,9785200.93,76.07,0.28
763,0,438532.58,9655200.93,76.33,0.28
590,0,548532.58,9695200.93,76.58,0.28
904,0,468532.58,9625200.93,76.84,0.28
983,0,338532.58,9605200.93,77.1,0.28
575,0,398532.58,9695200.93,77.35,0.28
911,0,538532.58,9625200.93,77.61,0.28
354,0,488532.58,9745200.93,77.87,0.28
535,0,458532.58,9705200.93,78.13,0.28
444,0,468532.58,9725200.93,78.38,0.28
623,0,418532.58,9685200.93,78.64,0.28
885,0,278532.58,9625200.93,78.9,0.28
791,0,258532.58,9645200.93,79.16,0.28
932,0,288532.58,9615200.93,79.41,0.28
846,0,348532.58,9635200.93,79.67,0.28
119,0,438532.58,9795200.93,79.93,0.28
340,0,348532.58,9745200.93,80.19,0.28
577,0,418532.58,9695200.93,80.44,0.28
956,0,528532.58,9615200.93,80.7,0.28
28,0,448532.58,9815200.93,80.96,0.28
299,0,398532.58,9755200.93,81.21,0.28
719,0,458532.58,9665200.93,81.47,0.28
248,0,348532.58,9765200.93,81.73,0.28
682,0,548532.58,9675200.93,81.99,0.28
212,0,448532.58,9775200.93,82.24,0.29
408,0,568532.58,9735200.93,82.5,0.29
718,0,448532.58,9665200.93,82.76,0.29
254,0,408532.58,9765200.93,83.02,0.29
404,0,528532.58,9735200.93,83.27,0.29
67,0,378532.58,9805200.93,83.53,0.29
672,0,448532.58,9675200.93,83.79,0.29
727,0,538532.58,9665200.93,84.05,0.29
74,0,448532.58,9805200.93,84.3,0.29
399,0,478532.58,9735200.93,84.56,0.29
587,0,518532.58,9695200.93,84.82,0.29
712,0,388532.58,9665200.93,85.07,0.29
406,0,548532.58,9735200.93,85.33,0.29
592,0,568532.58,9695200.93,85.59,0.3
441,0,438532.58,9725200.93,85.85,0.3
864,0,528532.58,9635200.93,86.1,0.3
258,0,448532.58,9765200.93,86.36,0.3
357,0,518532.58,9745200.93,86.62,0.3
910,0,528532.58,9625200.93,86.88,0.3
665,0,378532.58,9675200.93,87.13,0.3
452,0,548532.58,9725200.93,87.39,0.3
298,0,388532.58,9755200.93,87.65,0.3
773,0,538532.58,9655200.93,87.91,0.31
454,0,568532.58,9725200.93,88.16,0.31
351,0,458532.58,9745200.93,88.42,0.31
500,0,568532.58,9715200.93,88.68,0.31
68,0,388532.58,9805200.93,88.93,0.31
534,0,448532.58,9705200.93,89.19,0.32
997,0,478532.58,9605200.93,89.45,0.32
407,0,558532.58,9735200.93,89.71,0.32
116,0,408532.58,9795200.93,89.96,0.32
440,0,428532.58,9725200.93,90.22,0.32
27,0,438532.58,9815200.93,90.48,0.33
547,0,578532.58,9705200.93,90.74,0.33
303,0,438532.58,9755200.93,90.99,0.33
394,0,428532.58,9735200.93,91.25,0.33
688,0,608532.58,9675200.93,91.51,0.34
635,0,538532.58,9685200.93,91.77,0.34
253,0,398532.58,9765200.93,92.02,0.34
162,0,408532.58,9785200.93,92.28,0.35
72,0,428532.58,9805200.93,92.54,0.35
405,0,538532.58,9735200.93,92.79,0.36
26,0,428532.58,9815200.93,93.05,0.36
666,0.01,388532.58,9675200.93,93.31,0.37
907,0.01,498532.58,9625200.93,93.57,0.37
73,0.01,438532.58,9805200.93,93.82,0.38
866,0.01,548532.58,9635200.93,94.08,0.38
865,0.01,538532.58,9635200.93,94.34,0.39
774,0.01,548532.58,9655200.93,94.6,0.4
164,0.01,428532.58,9785200.93,94.85,0.4
208,0.01,408532.58,9775200.93,95.11,0.41
591,0.01,558532.58,9695200.93,95.37,0.42
862,0.01,508532.58,9635200.93,95.63,0.42
453,0.01,558532.58,9725200.93,95.88,0.43
955,0.01,518532.58,9615200.93,96.14,0.44
24,0.01,408532.58,9815200.93,96.4,0.45
953,0.01,498532.58,9615200.93,96.65,0.46
69,0.01,398532.58,9805200.93,96.91,0.47
163,0.01,418532.58,9785200.93,97.17,0.48
681,0.01,538532.58,9675200.93,97.43,0.49
207,0.01,398532.58,9775200.93,97.68,0.5
160,0.01,388532.58,9785200.93,97.94,0.51
908,0.02,508532.58,9625200.93,98.2,0.53
403,0.02,518532.58,9735200.93,98.46,0.55
115,0.03,398532.58,9795200.93,98.71,0.58
70,0.03,408532.58,9805200.93,98.97,0.61
25,0.05,418532.58,9815200.93,99.23,0.65
118,0.06,428532.58,9795200.93,99.49,0.71
117,0.07,418532.58,9795200.93,99.74,0.78
117,100,418532.58,9795200.93,100,0.78
