"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
165,0.1,438532.58,9785200.93,0,0.1
354,0.05,488532.58,9745200.93,0,0.14
405,0.03,538532.58,9735200.93,0,0.17
406,0.03,548532.58,9735200.93,0,0.21
211,0.08,438532.58,9775200.93,1.31,0.28
444,0.03,468532.58,9725200.93,4.28,0.31
398,0.04,468532.58,9735200.93,5.21,0.35
546,0.01,568532.58,9705200.93,5.69,0.36
213,0.1,458532.58,9775200.93,8.33,0.45
212,0.08,448532.58,9775200.93,10.55,0.53
119,0.09,438532.58,9795200.93,24.83,0.62
259,0.06,458532.58,9765200.93,33.92,0.69
116,0,408532.58,9795200.93,34.56,0.69
392,0,408532.58,9735200.93,35.2,0.69
678,0,508532.58,9675200.93,35.84,0.69
722,0,488532.58,9665200.93,36.49,0.69
772,0,528532.58,9655200.93,37.13,0.69
957,0,538532.58,9615200.93,37.77,0.69
958,0,548532.58,9615200.93,38.41,0.69
1003,0,538532.58,9605200.93,39.05,0.69
1043,0,478532.58,9595200.93,39.69,0.69
587,0,518532.58,9695200.93,40.33,0.69
673,0,458532.58,9675200.93,40.98,0.69
719,0,458532.58,9665200.93,41.62,0.69
721,0,478532.58,9665200.93,42.26,0.69
918,0,608532.58,9625200.93,42.9,0.69
962,0,588532.58,9615200.93,43.54,0.69
449,0,518532.58,9725200.93,44.18,0.69
674,0,468532.58,9675200.93,44.83,0.69
1009,0,598532.58,9605200.93,45.47,0.69
1140,0,528532.58,9575200.93,46.11,0.69
71,0,418532.58,9805200.93,46.75,0.69
495,0,518532.58,9715200.93,47.39,0.69
628,0,468532.58,9685200.93,48.03,0.69
634,0,528532.58,9685200.93,48.68,0.69
734,0,608532.58,9665200.93,49.32,0.69
496,0,528532.58,9715200.93,49.96,0.69
680,0,528532.58,9675200.93,50.6,0.69
767,0,478532.58,9655200.93,51.24,0.69
873,0,618532.58,9635200.93,51.88,0.69
963,0,598532.58,9615200.93,52.52,0.69
1008,0,588532.58,9605200.93,53.17,0.69
27,0,438532.58,9815200.93,53.81,0.69
588,0,528532.58,9695200.93,54.45,0.69
675,0,478532.58,9675200.93,55.09,0.69
781,0,618532.58,9655200.93,55.73,0.69
26,0,428532.58,9815200.93,56.37,0.69
216,0,488532.58,9775200.93,57.02,0.69
724,0,508532.58,9665200.93,57.66,0.69
689,0,618532.58,9675200.93,58.3,0.69
771,0,518532.58,9655200.93,58.94,0.69
687,0,598532.58,9675200.93,59.58,0.69
770,0,508532.58,9655200.93,60.22,0.69
117,0,418532.58,9795200.93,60.86,0.69
447,0,498532.58,9725200.93,61.51,0.69
686,0,588532.58,9675200.93,62.15,0.69
916,0,588532.58,9625200.93,62.79,0.69
827,0,618532.58,9645200.93,63.43,0.69
872,0,608532.58,9635200.93,64.07,0.69
489,0,458532.58,9715200.93,64.71,0.69
640,0,588532.58,9685200.93,65.36,0.69
168,0,468532.58,9785200.93,66,0.69
355,0,498532.58,9745200.93,66.64,0.7
443,0,458532.58,9725200.93,67.28,0.7
28,0,448532.58,9815200.93,67.92,0.7
917,0,598532.58,9625200.93,68.56,0.7
121,0,458532.58,9795200.93,69.21,0.7
163,0,418532.58,9785200.93,69.85,0.7
261,0,478532.58,9765200.93,70.49,0.7
735,0,618532.58,9665200.93,71.13,0.71
262,0,488532.58,9765200.93,71.77,0.71
547,0,578532.58,9705200.93,72.41,0.71
688,0,608532.58,9675200.93,73.05,0.71
351,0,458532.58,9745200.93,73.7,0.71
401,0,498532.58,9735200.93,74.34,0.72
306,0,468532.58,9755200.93,74.98,0.72
257,0,438532.58,9765200.93,75.62,0.72
303,0,438532.58,9755200.93,76.26,0.73
453,0,558532.58,9725200.93,76.9,0.73
357,0,518532.58,9745200.93,77.55,0.73
442,0,448532.58,9725200.93,78.19,0.74
448,0,508532.58,9725200.93,78.83,0.74
396,0,448532.58,9735200.93,79.47,0.75
72,0,428532.58,9805200.93,80.11,0.75
358,0.01,528532.58,9745200.93,80.75,0.76
548,0.01,588532.58,9705200.93,81.39,0.76
594,0.01,588532.58,9695200.93,82.04,0.77
399,0.01,478532.58,9735200.93,82.68,0.78
210,0.01,428532.58,9775200.93,83.32,0.78
400,0.01,488532.58,9735200.93,83.96,0.79
304,0.01,448532.58,9755200.93,84.6,0.8
404,0.01,528532.58,9735200.93,85.24,0.81
490,0.01,468532.58,9715200.93,85.89,0.82
403,0.01,518532.58,9735200.93,86.53,0.83
500,0.01,568532.58,9715200.93,87.17,0.84
308,0.02,488532.58,9755200.93,87.81,0.86
408,0.02,568532.58,9735200.93,88.45,0.89
120,0.02,448532.58,9795200.93,89.09,0.91
353,0.03,478532.58,9745200.93,89.74,0.94
118,0.03,428532.58,9795200.93,90.38,0.97
74,0.03,448532.58,9805200.93,91.02,1
352,0.03,468532.58,9745200.93,91.66,1.03
454,0.03,568532.58,9725200.93,92.3,1.07
260,0.04,468532.58,9765200.93,92.94,1.11
258,0.04,448532.58,9765200.93,93.58,1.15
167,0.05,458532.58,9785200.93,94.23,1.2
407,0.05,558532.58,9735200.93,94.87,1.25
397,0.05,458532.58,9735200.93,95.51,1.29
214,0.05,468532.58,9775200.93,96.15,1.34
402,0.05,508532.58,9735200.93,96.79,1.4
164,0.06,428532.58,9785200.93,97.43,1.45
307,0.06,478532.58,9755200.93,98.08,1.51
73,0.06,438532.58,9805200.93,98.72,1.57
166,0.09,448532.58,9785200.93,99.36,1.66
166,100,448532.58,9785200.93,100,1.66
