"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
165,0.09,438532.58,9785200.93,0,0.09
405,0.03,538532.58,9735200.93,0,0.12
406,0.03,548532.58,9735200.93,0,0.15
211,0.08,438532.58,9775200.93,4.74,0.23
354,0.04,488532.58,9745200.93,5.76,0.27
213,0.1,458532.58,9775200.93,6.75,0.37
398,0.03,468532.58,9735200.93,7.86,0.4
725,0,518532.58,9665200.93,9.38,0.4
212,0.08,448532.58,9775200.93,12.37,0.47
260,0.04,468532.58,9765200.93,13.02,0.52
118,0.03,428532.58,9795200.93,16.41,0.54
214,0.05,468532.58,9775200.93,17.24,0.59
546,0.01,568532.58,9705200.93,18.75,0.6
307,0.05,478532.58,9755200.93,22.74,0.65
258,0.04,448532.58,9765200.93,24.38,0.69
119,0.09,438532.58,9795200.93,25.13,0.79
164,0.05,428532.58,9785200.93,27.26,0.84
444,0.02,468532.58,9725200.93,27.99,0.86
490,0.01,468532.58,9715200.93,29.69,0.87
259,0.06,458532.58,9765200.93,34.51,0.94
166,0.09,448532.58,9785200.93,35.03,1.03
73,0.06,438532.58,9805200.93,36.58,1.09
403,0.01,518532.58,9735200.93,43.92,1.1
116,0,408532.58,9795200.93,44.53,1.1
355,0,498532.58,9745200.93,45.14,1.1
452,0,548532.58,9725200.93,45.75,1.1
673,0,458532.58,9675200.93,46.36,1.1
676,0,488532.58,9675200.93,46.97,1.1
678,0,508532.58,9675200.93,47.58,1.1
717,0,438532.58,9665200.93,48.19,1.1
721,0,478532.58,9665200.93,48.8,1.1
769,0,498532.58,9655200.93,49.41,1.1
772,0,528532.58,9655200.93,50.02,1.1
918,0,608532.58,9625200.93,50.63,1.1
958,0,548532.58,9615200.93,51.24,1.1
1003,0,538532.58,9605200.93,51.85,1.1
1043,0,478532.58,9595200.93,52.46,1.1
587,0,518532.58,9695200.93,53.07,1.1
634,0,528532.58,9685200.93,53.68,1.1
680,0,528532.58,9675200.93,54.29,1.1
962,0,588532.58,9615200.93,54.9,1.1
449,0,518532.58,9725200.93,55.5,1.1
495,0,518532.58,9715200.93,56.11,1.1
1009,0,598532.58,9605200.93,56.72,1.1
1140,0,528532.58,9575200.93,57.33,1.1
71,0,418532.58,9805200.93,57.94,1.1
734,0,608532.58,9665200.93,58.55,1.1
496,0,528532.58,9715200.93,59.16,1.1
628,0,468532.58,9685200.93,59.77,1.1
674,0,468532.58,9675200.93,60.38,1.1
679,0,518532.58,9675200.93,60.99,1.1
873,0,618532.58,9635200.93,61.6,1.1
768,0,488532.58,9655200.93,62.21,1.1
963,0,598532.58,9615200.93,62.82,1.1
27,0,438532.58,9815200.93,63.43,1.1
675,0,478532.58,9675200.93,64.04,1.1
26,0,428532.58,9815200.93,64.65,1.1
781,0,618532.58,9655200.93,65.26,1.1
689,0,618532.58,9675200.93,65.87,1.1
724,0,508532.58,9665200.93,66.48,1.1
770,0,508532.58,9655200.93,67.09,1.1
1008,0,588532.58,9605200.93,67.7,1.1
771,0,518532.58,9655200.93,68.3,1.1
686,0,588532.58,9675200.93,68.91,1.1
687,0,598532.58,9675200.93,69.52,1.1
447,0,498532.58,9725200.93,70.13,1.1
117,0,418532.58,9795200.93,70.74,1.1
916,0,588532.58,9625200.93,71.35,1.1
827,0,618532.58,9645200.93,71.96,1.1
489,0,458532.58,9715200.93,72.57,1.1
872,0,608532.58,9635200.93,73.18,1.1
640,0,588532.58,9685200.93,73.79,1.1
168,0,468532.58,9785200.93,74.4,1.1
262,0,488532.58,9765200.93,75.01,1.11
443,0,458532.58,9725200.93,75.62,1.11
28,0,448532.58,9815200.93,76.23,1.11
163,0,418532.58,9785200.93,76.84,1.11
917,0,598532.58,9625200.93,77.45,1.11
401,0,498532.58,9735200.93,78.06,1.11
121,0,458532.58,9795200.93,78.67,1.11
735,0,618532.58,9665200.93,79.28,1.11
261,0,478532.58,9765200.93,79.89,1.12
688,0,608532.58,9675200.93,80.5,1.12
351,0,458532.58,9745200.93,81.1,1.12
547,0,578532.58,9705200.93,81.71,1.12
306,0,468532.58,9755200.93,82.32,1.12
400,0,488532.58,9735200.93,82.93,1.13
257,0,438532.58,9765200.93,83.54,1.13
448,0,508532.58,9725200.93,84.15,1.13
442,0,448532.58,9725200.93,84.76,1.14
396,0,448532.58,9735200.93,85.37,1.14
303,0,438532.58,9755200.93,85.98,1.15
453,0,558532.58,9725200.93,86.59,1.15
357,0,518532.58,9745200.93,87.2,1.15
72,0,428532.58,9805200.93,87.81,1.16
358,0.01,528532.58,9745200.93,88.42,1.16
548,0.01,588532.58,9705200.93,89.03,1.17
399,0.01,478532.58,9735200.93,89.64,1.17
594,0.01,588532.58,9695200.93,90.25,1.18
210,0.01,428532.58,9775200.93,90.86,1.19
304,0.01,448532.58,9755200.93,91.47,1.2
404,0.01,528532.58,9735200.93,92.08,1.2
500,0.01,568532.58,9715200.93,92.69,1.22
308,0.02,488532.58,9755200.93,93.3,1.24
120,0.02,448532.58,9795200.93,93.9,1.26
408,0.02,568532.58,9735200.93,94.51,1.28
353,0.02,478532.58,9745200.93,95.12,1.31
352,0.03,468532.58,9745200.93,95.73,1.34
74,0.03,448532.58,9805200.93,96.34,1.37
454,0.03,568532.58,9725200.93,96.95,1.4
397,0.04,458532.58,9735200.93,97.56,1.44
167,0.04,458532.58,9785200.93,98.17,1.49
407,0.05,558532.58,9735200.93,98.78,1.53
402,0.05,508532.58,9735200.93,99.39,1.58
402,100,508532.58,9735200.93,100,1.58
