"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
201,0,338532.58,9775200.93,67.76,0.35
257,0,438532.58,9765200.93,68.03,0.35
558,0,228532.58,9695200.93,68.31,0.35
627,0,458532.58,9685200.93,68.58,0.35
673,0,458532.58,9675200.93,68.86,0.36
675,0,478532.58,9675200.93,69.13,0.36
1490,0,348532.58,9495200.93,69.41,0.36
306,0,468532.58,9755200.93,69.68,0.36
489,0,458532.58,9715200.93,69.96,0.36
531,0,418532.58,9705200.93,70.24,0.36
683,0,558532.58,9675200.93,70.51,0.36
711,0,378532.58,9665200.93,70.79,0.36
839,0,278532.58,9635200.93,71.06,0.36
981,0,318532.58,9605200.93,71.34,0.36
982,0,328532.58,9605200.93,71.61,0.36
165,0,438532.58,9785200.93,71.89,0.36
244,0,308532.58,9765200.93,72.16,0.36
334,0,288532.58,9745200.93,72.44,0.36
340,0,348532.58,9745200.93,72.72,0.36
867,0,558532.58,9635200.93,72.99,0.36
904,0,468532.58,9625200.93,73.27,0.36
1007,0,578532.58,9605200.93,73.54,0.36
247,0,338532.58,9765200.93,73.82,0.36
398,0,468532.58,9735200.93,74.09,0.36
684,0,568532.58,9675200.93,74.37,0.36
713,0,398532.58,9665200.93,74.65,0.36
936,0,328532.58,9615200.93,74.92,0.36
119,0,438532.58,9795200.93,75.2,0.36
248,0,348532.58,9765200.93,75.47,0.36
446,0,488532.58,9725200.93,75.75,0.36
490,0,468532.58,9715200.93,76.02,0.36
577,0,418532.58,9695200.93,76.3,0.36
801,0,358532.58,9645200.93,76.57,0.36
934,0,308532.58,9615200.93,76.85,0.36
337,0,318532.58,9745200.93,77.13,0.36
212,0,448532.58,9775200.93,77.4,0.36
535,0,458532.58,9705200.93,77.68,0.36
623,0,418532.58,9685200.93,77.95,0.36
302,0,428532.58,9755200.93,78.23,0.36
849,0,378532.58,9635200.93,78.5,0.36
67,0,378532.58,9805200.93,78.78,0.36
256,0,428532.58,9765200.93,79.05,0.36
719,0,458532.58,9665200.93,79.33,0.36
745,0,258532.58,9655200.93,79.61,0.36
791,0,258532.58,9645200.93,79.88,0.36
885,0,278532.58,9625200.93,80.16,0.36
937,0,338532.58,9615200.93,80.43,0.36
636,0,548532.58,9685200.93,80.71,0.36
726,0,528532.58,9665200.93,80.98,0.36
956,0,528532.58,9615200.93,81.26,0.36
304,0,448532.58,9755200.93,81.54,0.36
441,0,438532.58,9725200.93,81.81,0.36
718,0,448532.58,9665200.93,82.09,0.36
298,0,388532.58,9755200.93,82.36,0.36
299,0,398532.58,9755200.93,82.64,0.36
672,0,448532.58,9675200.93,82.91,0.36
254,0,408532.58,9765200.93,83.19,0.36
590,0,548532.58,9695200.93,83.46,0.36
575,0,398532.58,9695200.93,83.74,0.36
983,0,338532.58,9605200.93,84.02,0.36
911,0,538532.58,9625200.93,84.29,0.36
354,0,488532.58,9745200.93,84.57,0.36
444,0,468532.58,9725200.93,84.84,0.36
73,0,438532.58,9805200.93,85.12,0.36
846,0,348532.58,9635200.93,85.39,0.36
712,0,388532.58,9665200.93,85.67,0.36
587,0,518532.58,9695200.93,85.94,0.36
682,0,548532.58,9675200.93,86.22,0.36
27,0,438532.58,9815200.93,86.5,0.36
408,0,568532.58,9735200.93,86.77,0.37
404,0,528532.58,9735200.93,87.05,0.37
534,0,448532.58,9705200.93,87.32,0.37
727,0,538532.58,9665200.93,87.6,0.37
68,0,388532.58,9805200.93,87.87,0.37
399,0,478532.58,9735200.93,88.15,0.37
864,0,528532.58,9635200.93,88.43,0.37
258,0,448532.58,9765200.93,88.7,0.37
910,0,528532.58,9625200.93,88.98,0.37
665,0,378532.58,9675200.93,89.25,0.37
592,0,568532.58,9695200.93,89.53,0.37
406,0,548532.58,9735200.93,89.8,0.37
452,0,548532.58,9725200.93,90.08,0.38
116,0,408532.58,9795200.93,90.35,0.38
357,0,518532.58,9745200.93,90.63,0.38
773,0,538532.58,9655200.93,90.91,0.38
997,0,478532.58,9605200.93,91.18,0.38
440,0,428532.58,9725200.93,91.46,0.38
454,0,568532.58,9725200.93,91.73,0.38
500,0,568532.58,9715200.93,92.01,0.38
350,0,448532.58,9745200.93,92.28,0.39
72,0,428532.58,9805200.93,92.56,0.39
407,0,558532.58,9735200.93,92.83,0.39
394,0,428532.58,9735200.93,93.11,0.39
397,0,458532.58,9735200.93,93.39,0.39
303,0,438532.58,9755200.93,93.66,0.4
162,0,408532.58,9785200.93,93.94,0.4
160,0,388532.58,9785200.93,94.21,0.4
547,0,578532.58,9705200.93,94.49,0.4
164,0,428532.58,9785200.93,94.76,0.41
688,0,608532.58,9675200.93,95.04,0.41
666,0,388532.58,9675200.93,95.31,0.41
635,0,538532.58,9685200.93,95.59,0.42
24,0,408532.58,9815200.93,95.87,0.42
208,0,408532.58,9775200.93,96.14,0.42
405,0,538532.58,9735200.93,96.42,0.43
955,0,518532.58,9615200.93,96.69,0.43
865,0,538532.58,9635200.93,96.97,0.44
907,0,498532.58,9625200.93,97.24,0.44
163,0.01,418532.58,9785200.93,97.52,0.45
862,0.01,508532.58,9635200.93,97.8,0.45
774,0.01,548532.58,9655200.93,98.07,0.46
453,0.01,558532.58,9725200.93,98.35,0.47
351,0.01,458532.58,9745200.93,98.62,0.48
908,0.01,508532.58,9625200.93,98.9,0.49
681,0.01,538532.58,9675200.93,99.17,0.5
403,0.02,518532.58,9735200.93,99.45,0.52
25,0.05,418532.58,9815200.93,99.72,0.57
25,100,418532.58,9815200.93,100,0.57
