"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
119,0,438532.58,9795200.93,82.38,0.44
535,0,458532.58,9705200.93,82.62,0.44
956,0,528532.58,9615200.93,82.86,0.44
590,0,548532.58,9695200.93,83.1,0.44
212,0,448532.58,9775200.93,83.34,0.44
575,0,398532.58,9695200.93,83.58,0.44
885,0,278532.58,9625200.93,83.83,0.44
983,0,338532.58,9605200.93,84.07,0.44
791,0,258532.58,9645200.93,84.31,0.44
911,0,538532.58,9625200.93,84.55,0.44
354,0,488532.58,9745200.93,84.79,0.44
248,0,348532.58,9765200.93,85.03,0.44
299,0,398532.58,9755200.93,85.27,0.44
719,0,458532.58,9665200.93,85.52,0.44
444,0,468532.58,9725200.93,85.76,0.44
67,0,378532.58,9805200.93,86,0.44
718,0,448532.58,9665200.93,86.24,0.44
672,0,448532.58,9675200.93,86.48,0.44
254,0,408532.58,9765200.93,86.72,0.44
846,0,348532.58,9635200.93,86.96,0.44
441,0,438532.58,9725200.93,87.21,0.45
682,0,548532.58,9675200.93,87.45,0.45
408,0,568532.58,9735200.93,87.69,0.45
712,0,388532.58,9665200.93,87.93,0.45
404,0,528532.58,9735200.93,88.17,0.45
298,0,388532.58,9755200.93,88.41,0.45
727,0,538532.58,9665200.93,88.65,0.45
27,0,438532.58,9815200.93,88.9,0.45
587,0,518532.58,9695200.93,89.14,0.45
399,0,478532.58,9735200.93,89.38,0.45
864,0,528532.58,9635200.93,89.62,0.45
592,0,568532.58,9695200.93,89.86,0.45
406,0,548532.58,9735200.93,90.1,0.45
258,0,448532.58,9765200.93,90.34,0.45
910,0,528532.58,9625200.93,90.59,0.46
534,0,448532.58,9705200.93,90.83,0.46
665,0,378532.58,9675200.93,91.07,0.46
452,0,548532.58,9725200.93,91.31,0.46
357,0,518532.58,9745200.93,91.55,0.46
68,0,388532.58,9805200.93,91.79,0.46
773,0,538532.58,9655200.93,92.03,0.46
116,0,408532.58,9795200.93,92.28,0.46
454,0,568532.58,9725200.93,92.52,0.47
73,0,438532.58,9805200.93,92.76,0.47
997,0,478532.58,9605200.93,93,0.47
500,0,568532.58,9715200.93,93.24,0.47
440,0,428532.58,9725200.93,93.48,0.47
407,0,558532.58,9735200.93,93.72,0.47
350,0,448532.58,9745200.93,93.97,0.48
303,0,438532.58,9755200.93,94.21,0.48
547,0,578532.58,9705200.93,94.45,0.48
394,0,428532.58,9735200.93,94.69,0.48
162,0,408532.58,9785200.93,94.93,0.49
688,0,608532.58,9675200.93,95.17,0.49
397,0,458532.58,9735200.93,95.41,0.49
635,0,538532.58,9685200.93,95.65,0.5
405,0,538532.58,9735200.93,95.9,0.5
666,0,388532.58,9675200.93,96.14,0.51
164,0,428532.58,9785200.93,96.38,0.51
907,0.01,498532.58,9625200.93,96.62,0.52
208,0.01,408532.58,9775200.93,96.86,0.52
24,0.01,408532.58,9815200.93,97.1,0.53
865,0.01,538532.58,9635200.93,97.34,0.53
774,0.01,548532.58,9655200.93,97.59,0.54
955,0.01,518532.58,9615200.93,97.83,0.54
160,0.01,388532.58,9785200.93,98.07,0.55
453,0.01,558532.58,9725200.93,98.31,0.56
163,0.01,418532.58,9785200.93,98.55,0.57
681,0.01,538532.58,9675200.93,98.79,0.58
351,0.01,458532.58,9745200.93,99.03,0.59
908,0.01,508532.58,9625200.93,99.28,0.6
403,0.02,518532.58,9735200.93,99.52,0.62
25,0.05,418532.58,9815200.93,99.76,0.67
25,100,418532.58,9815200.93,100,0.67
